                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.5026,                 39.038,                  3.629,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                  4.565,                 4.8433,                 4.0319,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.3099,                 4.4844,                  2.907,                0.00035,                0.00774,                0.00017,                  3e-05,                    nan,                    nan,                    nan,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.3055,                 4.5332,                   2.49,                0.00144,                 0.0031,                  8e-05,                  4e-05,                 5.4524,                 6.1644,                 14.071,               0.025299,              0.0082993,              0.0082993
                      5,                 4.3266,                 3.8347,                 2.5288,                0.00051,                0.01548,                0.00027,                  7e-05,                 4.3139,                    inf,                 13.556,              0.0099984,              0.0099984,              0.0099984
                      6,                  4.345,                 4.1364,                 2.4729,                0.00051,                0.01548,                0.00027,                  7e-05,                 5.1525,                 195.98,                 8.9283,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.2809,                 3.7724,                 2.3192,                0.00037,                0.00929,                0.00015,                  4e-05,                 3.9452,                    inf,                 44.889,              0.0099965,              0.0099965,              0.0099965
                      8,                 4.2784,                 3.7769,                 2.2778,                0.00037,                0.00929,                0.00015,                  4e-05,                 4.7964,                 118.47,                 4.8499,              0.0099952,              0.0099952,              0.0099952
                      9,                 4.2842,                 3.2544,                 2.2715,                0.00037,                0.00929,                0.00015,                  4e-05,                  4.104,                 705.65,                 11.152,              0.0099937,              0.0099937,              0.0099937
                     10,                  4.309,                 3.2771,                 2.2951,                0.00065,                0.02012,                0.00034,                  9e-05,                 5.1387,                 4.4529,                 7.3667,              0.0099921,              0.0099921,              0.0099921
                     11,                 4.3453,                 3.2416,                  2.342,                0.00065,                0.02012,                0.00034,                  9e-05,                 5.1964,                 6.6324,                 14.481,              0.0099902,              0.0099902,              0.0099902
                     12,                 4.3441,                 3.3726,                 2.2858,                0.00065,                0.02012,                0.00034,                  9e-05,                 5.1833,                 7.0095,                  4.417,              0.0099882,              0.0099882,              0.0099882
                     13,                 4.2995,                  3.268,                 2.2862,                0.00065,                0.02012,                0.00034,                  9e-05,                 4.9722,                  6.551,                 5.3141,              0.0099859,              0.0099859,              0.0099859
                     14,                 4.2853,                 3.1893,                 2.2896,                0.00167,                0.00619,                0.00084,                0.00025,                 5.0843,                 122.02,                 12.681,              0.0099835,              0.0099835,              0.0099835
                     15,                 4.2899,                 3.1965,                 2.2313,                0.00167,                0.00619,                0.00084,                0.00025,                 5.2921,                 5.9243,                 3.9935,              0.0099809,              0.0099809,              0.0099809
                     16,                 4.2544,                 3.3729,                 2.2256,                0.00167,                0.00619,                0.00084,                0.00025,                 5.1336,                  6.707,                 4.0287,               0.009978,               0.009978,               0.009978
                     17,                 4.2479,                 3.4022,                 2.2355,                0.00167,                0.00619,                0.00084,                0.00025,                 5.1409,                 6.5622,                 9.5329,               0.009975,               0.009975,               0.009975
                     18,                 4.3002,                 3.2097,                 2.2885,                0.00035,                0.01084,                0.00018,                  6e-05,                 4.5197,                 6.6135,                 3.8172,              0.0099718,              0.0099718,              0.0099718
                     19,                 4.2907,                 3.2348,                 2.2989,                0.00035,                0.01084,                0.00018,                  6e-05,                 4.4167,                 49.726,                 3.3542,              0.0099684,              0.0099684,              0.0099684
