                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3483,                 8.1704,                 2.8644,                0.00507,                0.15789,                0.00419,                  0.001,                 4.2513,                 3.9187,                  2.297,                    0.1,                   0.02,                   0.02
                      2,                   4.17,                 17.967,                  2.437,                0.00117,                 0.0356,                0.00067,                0.00016,                 4.1472,                    inf,                 2.6965,                    0.1,                  0.041,                  0.041
                      3,                 4.3351,                 21.679,                 2.3895,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099998,               0.061998,               0.061998
                      4,                 4.3701,                 13.777,                 2.3992,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099993,               0.082993,               0.082993
                      5,                 4.7003,                 16.837,                 2.6651,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099984,               0.099984,               0.099984
                      6,                 4.5087,                 15.492,                 2.7697,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099976,               0.099976,               0.099976
                      7,                 4.8425,                 18.596,                 3.1276,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099965,               0.099965,               0.099965
                      8,                 4.9047,                 6.7098,                 3.2142,                 0.0001,                0.00155,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099952,               0.099952,               0.099952
                      9,                 4.9698,                 44.586,                 2.9548,                  0.001,                0.02632,                0.00051,                0.00012,                 5.0993,                 202.59,                 3.1565,               0.099937,               0.099937,               0.099937
                     10,                 4.7902,                 31.807,                 2.6934,                  0.001,                0.02632,                0.00051,                0.00012,                 4.6155,                 7.3285,                 2.8774,               0.099921,               0.099921,               0.099921
                     11,                 4.7753,                 8.3453,                 2.6607,                  0.001,                0.02632,                0.00051,                0.00012,                 4.6971,                 3.9497,                 2.7656,               0.099902,               0.099902,               0.099902
                     12,                 4.8025,                 5.6228,                 2.6691,                  0.001,                0.02632,                0.00051,                0.00012,                    nan,                    nan,                    nan,               0.099882,               0.099882,               0.099882
                     13,                 4.6886,                  11.65,                 2.5628,                  0.001,                0.02632,                0.00051,                0.00012,                    nan,                    nan,                    nan,               0.099859,               0.099859,               0.099859
                     14,                 4.7425,                 9.8717,                 2.7255,                0.00122,                0.00464,                0.00061,                  8e-05,                    nan,                    nan,                    nan,               0.099835,               0.099835,               0.099835
                     15,                 4.7117,                 4.9212,                 2.5604,                0.00214,                0.06656,                0.00119,                0.00031,                 4.5457,                  3.708,                 2.4526,               0.099809,               0.099809,               0.099809
                     16,                 4.6794,                 4.2732,                 2.6815,                 0.0002,                0.00619,                 0.0001,                  2e-05,                 4.5793,                   3.83,                 2.5342,                0.09978,                0.09978,                0.09978
                     17,                 4.6304,                 5.8361,                 2.4899,                0.00109,                0.03406,                0.00058,                0.00012,                 4.5696,                 3.8748,                 2.5283,                0.09975,                0.09975,                0.09975
                     18,                 4.7875,                  5.401,                 2.7276,                0.00119,                0.03715,                0.00066,                0.00014,                 4.7016,                 4.9996,                 2.7119,               0.099718,               0.099718,               0.099718
                     19,                  4.887,                  4.287,                 2.8158,                0.00119,                0.03715,                0.00066,                0.00014,                 4.6702,                 4.1579,                 2.6841,               0.099684,               0.099684,               0.099684
                     20,                 4.7842,                 4.8691,                  2.647,                0.00089,                0.02477,                0.00051,                0.00013,                 4.5147,                 3.9577,                 2.4621,               0.099648,               0.099648,               0.099648
                     21,                 4.6937,                 3.9218,                 2.5596,                0.00147,                 0.0418,                0.00077,                0.00022,                 4.5838,                 3.4724,                 2.6157,                0.09961,                0.09961,                0.09961
                     22,                 4.9156,                 3.8384,                  2.851,                0.00035,                0.01084,                0.00018,                  5e-05,                 4.7078,                 7.2035,                 2.7412,                0.09957,                0.09957,                0.09957
                     23,                 4.8383,                 4.1053,                 2.6589,                0.00126,                 0.0387,                0.00069,                0.00016,                 4.5217,                 3.6687,                 2.5195,               0.099528,               0.099528,               0.099528
                     24,                 4.5926,                   3.87,                 2.5262,                0.00138,                 0.0418,                0.00074,                0.00016,                  4.559,                 3.6741,                 2.5707,               0.099484,               0.099484,               0.099484
                     25,                  4.718,                 4.5909,                 2.6416,                0.00015,                0.00464,                  8e-05,                  2e-05,                 4.6183,                 19.852,                 2.6086,               0.099438,               0.099438,               0.099438
                     26,                 4.7838,                 6.1641,                 2.6024,                0.00149,                0.04644,                0.00081,                0.00015,                 4.6156,                 8.5345,                 2.5792,               0.099391,               0.099391,               0.099391
                     27,                 4.7405,                 3.8784,                  2.553,                0.00312,                0.05573,                 0.0017,                0.00044,                 4.5538,                 3.7286,                  2.541,               0.099341,               0.099341,               0.099341
                     28,                 4.7372,                 4.3549,                 2.6151,                0.00312,                0.05573,                 0.0017,                0.00044,                 4.6056,                 5.7223,                 2.5786,               0.099289,               0.099289,               0.099289
                     29,                 4.8293,                 3.4712,                 2.6983,                0.00312,                0.05573,                 0.0017,                0.00044,                 4.5511,                 6.4231,                 2.5798,               0.099236,               0.099236,               0.099236
                     30,                 4.7599,                  3.494,                 2.5725,                0.00458,                0.14241,                0.00395,                0.00098,                 4.5235,                 4.7276,                 2.4797,               0.099181,               0.099181,               0.099181
                     31,                 4.6998,                 3.3273,                 2.5543,                0.00109,                0.03406,                0.00078,                0.00016,                 4.5398,                 5.2201,                 2.4879,               0.099123,               0.099123,               0.099123
                     32,                 4.7105,                 3.3963,                 2.5791,                0.00437,                0.12693,                0.00252,                0.00059,                 4.5833,                 3.3164,                 2.7374,               0.099064,               0.099064,               0.099064
                     33,                 4.6745,                 3.4277,                 2.5007,                0.00204,                0.06347,                0.00114,                0.00027,                 4.5124,                 9.0564,                 2.7322,               0.099003,               0.099003,               0.099003
                     34,                 4.6653,                 3.1479,                 2.4627,                0.00418,                0.12229,                0.00324,                0.00077,                 4.5441,                 3.7279,                 2.4829,                0.09894,                0.09894,                0.09894
                     35,                 4.7068,                 3.1148,                 2.5423,                0.00418,                0.12229,                0.00324,                0.00077,                      0,                0.43197,                      0,               0.098875,               0.098875,               0.098875
                     36,                 4.6613,                 3.1716,                 2.4652,                0.00418,                0.12229,                0.00324,                0.00077,                 1.1503,                 4.6032,                0.45216,               0.098808,               0.098808,               0.098808
                     37,                 4.6305,                 3.0488,                 2.4818,                0.00108,                0.00774,                0.00057,                0.00011,                 3.1156,                 3.0983,                 4.3083,               0.098739,               0.098739,               0.098739
                     38,                 4.6542,                 3.1458,                   2.52,                0.00446,                0.13777,                0.00316,                0.00074,                 4.4851,                 3.0701,                 2.5287,               0.098668,               0.098668,               0.098668
                     39,                 4.7079,                 3.0619,                   2.59,                0.00417,                 0.1192,                0.00259,                0.00065,                 4.5747,                 2.9302,                 2.5215,               0.098596,               0.098596,               0.098596
                     40,                 4.6379,                 3.0537,                 2.6668,                0.00512,                0.15944,                0.00314,                0.00076,                 4.6083,                  3.161,                 2.4878,               0.098521,               0.098521,               0.098521
                     41,                 4.6459,                 3.1821,                 2.5298,                0.00502,                0.15635,                  0.003,                0.00069,                 4.5316,                 3.8978,                 2.4716,               0.098445,               0.098445,               0.098445
                     42,                 4.5197,                  3.244,                 2.4692,                0.00333,                0.10372,                0.00231,                0.00054,                 4.6185,                 3.8459,                 3.0943,               0.098367,               0.098367,               0.098367
                     43,                 4.3819,                 2.9833,                 2.7039,                0.00542,                0.16873,                0.00369,                0.00085,                 4.4554,                 3.4258,                 2.8843,               0.098286,               0.098286,               0.098286
                     44,                 4.3692,                 2.9372,                 2.6668,                0.00428,                0.13313,                0.00454,                0.00152,                 4.3217,                 3.5708,                 2.5595,               0.098204,               0.098204,               0.098204
                     45,                 4.4469,                  2.893,                 2.8412,                 0.0063,                0.19195,                0.00397,                0.00085,                 4.4182,                 3.2386,                 2.4831,                0.09812,                0.09812,                0.09812
                     46,                 4.3357,                 3.0455,                 2.6368,                0.00512,                0.15944,                0.00351,                0.00075,                 4.5162,                 3.5579,                 2.4643,               0.098035,               0.098035,               0.098035
                     47,                 4.3491,                 2.9271,                 2.6325,                0.00502,                0.15635,                0.00348,                0.00076,                 4.3883,                  3.568,                 2.7566,               0.097947,               0.097947,               0.097947
                     48,                 4.3987,                 2.9629,                 2.5959,                0.00363,                  0.113,                 0.0024,                0.00058,                  4.464,                 3.7746,                  3.188,               0.097857,               0.097857,               0.097857
                     49,                 4.2901,                 2.9082,                 2.5525,                0.00433,                0.13467,                0.00536,                0.00103,                 4.3297,                   2.91,                 2.8449,               0.097766,               0.097766,               0.097766
                     50,                 4.2699,                 2.9869,                 2.5514,                0.01453,                0.01393,                0.00753,                0.00133,                 4.4887,                   5.24,                 2.7769,               0.097672,               0.097672,               0.097672
                     51,                 4.3449,                 2.8957,                 2.6427,                0.00338,                0.10372,                0.00337,                 0.0006,                   4.63,                 5.1353,                 3.0754,               0.097577,               0.097577,               0.097577
                     52,                 4.2843,                 2.9881,                 2.6211,                0.00547,                0.04334,                0.00442,                0.00102,                 4.4777,                 4.6948,                   2.69,                0.09748,                0.09748,                0.09748
                     53,                 4.0183,                 3.1551,                 2.5543,                0.00486,                0.13622,                0.00426,                 0.0009,                 4.4834,                 6.0042,                 2.8765,               0.097381,               0.097381,               0.097381
                     54,                 4.3548,                 2.9308,                 2.5844,                0.00608,                0.06502,                0.00644,                0.00152,                 4.4098,                 4.2798,                 2.5905,               0.097281,               0.097281,               0.097281
                     55,                 4.3936,                 2.8998,                  2.648,                0.00517,                0.16099,                0.00358,                0.00075,                 4.3695,                 3.4066,                 2.7247,               0.097178,               0.097178,               0.097178
                     56,                 4.3116,                 2.8045,                 2.5862,                0.00573,                0.17802,                0.00434,                0.00092,                 4.4738,                 2.9704,                 2.7748,               0.097074,               0.097074,               0.097074
                     57,                 4.3338,                 2.9069,                 2.6085,                0.00483,                0.15015,                0.00566,                0.00145,                 4.3563,                 3.3466,                 2.5353,               0.096967,               0.096967,               0.096967
                     58,                 4.2579,                 2.7796,                 2.5624,                0.00473,                0.14706,                0.00384,                0.00096,                 4.4413,                 4.2744,                 2.5788,               0.096859,               0.096859,               0.096859
                     59,                 4.2453,                  2.873,                 2.5537,                0.00592,                0.18421,                0.00439,                0.00114,                 4.3654,                 3.1153,                 2.5712,               0.096749,               0.096749,               0.096749
                     60,                 4.2855,                 2.8861,                  2.589,                0.00591,                0.18111,                0.00871,                0.00306,                 4.3413,                   3.86,                 2.5563,               0.096638,               0.096638,               0.096638
                     61,                 4.2484,                  2.892,                 2.5736,                0.00778,                0.05573,                0.00635,                0.00181,                 4.2496,                 4.8794,                 2.4905,               0.096524,               0.096524,               0.096524
                     62,                 4.2573,                 2.9354,                 2.6079,                0.00483,                0.15015,                0.00382,                0.00095,                 4.2233,                 3.9636,                  2.765,               0.096409,               0.096409,               0.096409
                     63,                 4.2501,                 2.8908,                 2.6132,                0.00715,                0.21672,                0.00563,                0.00148,                 4.2187,                 3.1025,                 2.4135,               0.096291,               0.096291,               0.096291
