                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4402,                 52.425,                 3.2509,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.4652,                 4.1664,                 3.3024,                0.00035,                0.01084,                0.00018,                  3e-05,                 5.0361,                    inf,                 23.381,                0.05941,                0.00041,                0.00041
                      3,                  4.268,                 3.2576,                 2.4998,                  0.001,                0.03096,                0.00052,                0.00013,                 4.6403,                    inf,                 6.3013,                0.03862,             0.00061998,             0.00061998
                      4,                 4.3483,                 3.0423,                 2.4593,                  0.001,                0.03096,                0.00052,                0.00013,                  4.768,                  7.745,                 6.7026,                0.01783,             0.00082993,             0.00082993
                      5,                 4.3412,                 3.0212,                  2.393,                0.00298,                0.01393,                 0.0007,                0.00028,                 5.0536,                 51.799,                  7.015,             0.00099984,             0.00099984,             0.00099984
                      6,                 4.3074,                 3.3748,                 2.3113,                0.00446,                0.01084,                0.00095,                0.00031,                 5.2304,                 27.728,                 5.1751,             0.00099976,             0.00099976,             0.00099976
                      7,                 4.2862,                 2.9876,                 2.2771,                0.00446,                0.01084,                0.00095,                0.00031,                 4.9225,                 7.5319,                 7.0474,             0.00099965,             0.00099965,             0.00099965
                      8,                 4.2844,                 2.9707,                 2.2519,                0.00446,                0.01084,                0.00095,                0.00031,                 4.5102,                 8.2654,                 3.1465,             0.00099952,             0.00099952,             0.00099952
                      9,                 4.2405,                  2.998,                 2.2007,                0.00446,                0.01084,                0.00095,                0.00031,                 4.7026,                 7.3557,                 2.6618,             0.00099937,             0.00099937,             0.00099937
                     10,                 4.2749,                 3.0015,                 2.2034,                0.00695,                0.07585,                0.00378,                0.00096,                 4.5123,                  28.93,                 2.4504,             0.00099921,             0.00099921,             0.00099921
                     11,                 4.3057,                 3.0133,                 2.2337,                0.00695,                0.07585,                0.00378,                0.00096,                 4.5386,                 7.7435,                 2.6143,             0.00099902,             0.00099902,             0.00099902
                     12,                 4.3118,                 3.0209,                  2.225,                0.01144,                0.00774,                0.01071,                0.00343,                 4.2897,                 6.0524,                 2.1437,             0.00099882,             0.00099882,             0.00099882
                     13,                 4.2545,                 2.9232,                 2.2254,                0.01587,                0.00619,                0.00814,                0.00143,                 4.3556,                 5.9447,                 2.2499,             0.00099859,             0.00099859,             0.00099859
                     14,                 4.2094,                 3.1892,                 2.2027,                0.00726,                0.22601,                0.00532,                0.00134,                 4.3571,                 3.7249,                 2.2538,             0.00099835,             0.00099835,             0.00099835
                     15,                 4.2019,                 2.9157,                 2.1847,                0.00852,                0.04489,                 0.0046,                 0.0011,                 4.3199,                  4.247,                 2.2482,             0.00099809,             0.00099809,             0.00099809
                     16,                 4.1827,                 3.0197,                 2.1751,                0.00437,                0.02012,                0.00414,                0.00168,                 4.1618,                 5.2226,                 2.2581,              0.0009978,              0.0009978,              0.0009978
                     17,                 4.1958,                 3.0276,                 2.1602,                0.00527,                0.15944,                0.00433,                0.00104,                 4.2687,                 3.1504,                 2.3073,              0.0009975,              0.0009975,              0.0009975
                     18,                  4.255,                   3.01,                 2.1979,                0.00764,                0.08204,                0.00453,                0.00108,                 4.4061,                 3.8521,                 2.3206,             0.00099718,             0.00099718,             0.00099718
                     19,                 4.1929,                 2.9554,                 2.1963,                0.00699,                0.18731,                0.00472,                0.00129,                 4.2374,                 3.2872,                 2.1652,             0.00099684,             0.00099684,             0.00099684
                     20,                 4.1585,                 2.9201,                 2.1257,                0.00272,                0.02167,                0.00111,                0.00031,                 4.4669,                 3.9688,                 2.3662,             0.00099648,             0.00099648,             0.00099648
                     21,                 4.1893,                 2.9813,                 2.1609,                0.00271,                 0.0356,                0.00339,                0.00072,                  4.315,                 3.7792,                 2.1367,              0.0009961,              0.0009961,              0.0009961
