                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3305,                 30.336,                 2.8682,                  5e-05,                0.00155,                  3e-05,                  1e-05,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                 4.1212,                 3.5645,                 2.3995,                  5e-05,                0.00155,                  3e-05,                  1e-05,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.0973,                 3.0826,                  2.261,                  5e-05,                0.00155,                  3e-05,                  1e-05,                    nan,                    nan,                    nan,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.1228,                 3.0105,                 2.2966,                0.00033,                0.00464,                0.00017,                  7e-05,                    nan,                    nan,                    nan,               0.025299,              0.0082993,              0.0082993
                      5,                 4.0089,                 2.9312,                 2.2615,                 0.0001,                 0.0031,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.0527,                 3.1616,                 2.3037,                 0.0001,                 0.0031,                  5e-05,                  1e-05,                    nan,                    nan,                    nan,              0.0099976,              0.0099976,              0.0099976
                      7,                 3.9189,                   2.85,                 2.2504,                0.00075,                0.02322,                0.00038,                  7e-05,                 4.9572,                    inf,                  51.61,              0.0099965,              0.0099965,              0.0099965
                      8,                 3.8975,                 2.9279,                 2.2337,                0.09183,                 0.0031,                0.00096,                0.00017,                 4.9977,                 31.682,                 15.922,              0.0099952,              0.0099952,              0.0099952
                      9,                 3.9149,                 2.8748,                 2.1932,                0.00232,                0.00774,                0.00077,                 0.0002,                 5.0178,                  95.41,                 6.4489,              0.0099937,              0.0099937,              0.0099937
                     10,                 3.8803,                 2.7984,                  2.201,                0.05171,                0.04334,                 0.0094,                0.00202,                 4.1024,                 15.531,                 2.7107,              0.0099921,              0.0099921,              0.0099921
                     11,                 3.8772,                 2.8079,                 2.2142,                0.02166,                0.04644,                0.00497,                0.00121,                 4.0358,                 26.057,                 2.9553,              0.0099902,              0.0099902,              0.0099902
                     12,                 3.8672,                 2.8324,                  2.191,                0.07913,                0.04025,                0.00772,                0.00177,                 4.1582,                 35.239,                 3.0541,              0.0099882,              0.0099882,              0.0099882
                     13,                 3.8038,                 2.7802,                 2.1767,                0.05751,                0.05263,                0.01272,                0.00311,                 3.9791,                 8.4491,                 2.5349,              0.0099859,              0.0099859,              0.0099859
                     14,                 3.7785,                 2.7697,                 2.2127,                0.03881,                0.01858,                0.00634,                0.00156,                 4.0574,                 8.1034,                 2.7177,              0.0099835,              0.0099835,              0.0099835
                     15,                 3.7098,                 2.7207,                 2.1066,                0.02633,                0.02012,                0.00386,                0.00121,                 4.1649,                 7.5648,                 2.7395,              0.0099809,              0.0099809,              0.0099809
                     16,                 3.7353,                 2.8699,                 2.0815,                0.08801,                 0.0418,                0.01498,                0.00341,                 3.9694,                 6.3196,                 2.4651,               0.009978,               0.009978,               0.009978
                     17,                 3.7257,                 2.7126,                  2.052,                0.06803,                0.03715,                0.01322,                0.00322,                 4.0249,                 6.6826,                 2.4016,               0.009975,               0.009975,               0.009975
                     18,                 3.7369,                 2.6874,                 2.0713,                0.03712,                0.04334,                0.00896,                0.00191,                 3.9753,                 5.9948,                 2.4848,              0.0099718,              0.0099718,              0.0099718
                     19,                 3.6177,                 2.7214,                 2.0767,                0.01489,                 0.0387,                0.00509,                0.00177,                 4.0487,                 5.6943,                 2.5545,              0.0099684,              0.0099684,              0.0099684
                     20,                  3.679,                 2.7193,                 2.0827,                0.03686,                0.03715,                0.01031,                0.00189,                 4.1587,                 6.2914,                 2.5457,              0.0099648,              0.0099648,              0.0099648
                     21,                 3.6685,                 2.6674,                 2.0986,                0.15327,                0.06502,                0.03428,                0.00962,                 3.7626,                 3.9508,                 2.0882,               0.009961,               0.009961,               0.009961
                     22,                 3.5907,                 2.6329,                 2.0461,                0.16288,                0.05728,                0.03812,                0.00888,                 3.7068,                 3.0152,                 2.0069,               0.009957,               0.009957,               0.009957
                     23,                 3.6978,                 2.6237,                 2.0505,                0.12559,                0.05108,                0.03043,                0.00653,                  3.846,                  3.136,                 2.1533,              0.0099528,              0.0099528,              0.0099528
                     24,                 3.6711,                 2.6353,                 2.0617,                0.03444,                 0.0356,                0.00678,                0.00175,                 4.1525,                 4.3432,                 2.4458,              0.0099484,              0.0099484,              0.0099484
                     25,                 3.5773,                 2.6492,                 2.0241,                0.02677,                0.02632,                0.00539,                0.00157,                 3.9478,                 4.0626,                 2.2494,              0.0099438,              0.0099438,              0.0099438
                     26,                 3.6906,                 2.7851,                 2.0654,                0.14011,                0.06037,                0.02627,                0.00626,                 3.7742,                 3.2046,                 2.1278,              0.0099391,              0.0099391,              0.0099391
                     27,                 3.6115,                 2.6234,                  2.049,                0.11404,                0.06811,                0.03472,                0.00989,                 3.7898,                 3.0973,                 2.0955,              0.0099341,              0.0099341,              0.0099341
                     28,                 3.6108,                 2.6408,                 2.0371,                0.08414,                 0.0387,                 0.0208,                0.00732,                 3.9374,                 2.9921,                  2.185,              0.0099289,              0.0099289,              0.0099289
                     29,                 3.6451,                 2.7104,                 2.0774,                0.13393,                0.06502,                0.03165,                0.00939,                 3.8479,                 2.8926,                 2.1683,              0.0099236,              0.0099236,              0.0099236
                     30,                 3.6303,                  2.657,                 2.0363,                 0.1534,                0.08204,                0.04312,                0.01288,                 3.7744,                 2.8501,                 2.0992,              0.0099181,              0.0099181,              0.0099181
                     31,                 3.6494,                 2.6454,                 2.0908,                0.15598,                0.09133,                0.04479,                0.01454,                 3.7025,                 3.1871,                 2.0521,              0.0099123,              0.0099123,              0.0099123
                     32,                  3.547,                 2.6008,                 2.0196,                0.18995,                 0.0805,                 0.0464,                0.01499,                 3.6245,                 2.9992,                 2.0192,              0.0099064,              0.0099064,              0.0099064
                     33,                 3.5979,                 2.6469,                 2.0257,                0.17174,                0.09288,                 0.0543,                0.01544,                 3.5014,                 2.7988,                 1.9761,              0.0099003,              0.0099003,              0.0099003
                     34,                 3.5702,                 2.5869,                 2.0433,                0.15797,                0.09288,                0.05153,                0.01631,                 3.4226,                 2.7574,                 1.9706,               0.009894,               0.009894,               0.009894
                     35,                 3.5337,                 2.6396,                 2.0403,                0.14695,                0.09133,                0.04863,                0.01488,                 3.5007,                  2.679,                 2.0033,              0.0098875,              0.0098875,              0.0098875
                     36,                 3.4873,                 2.5402,                   1.99,                0.20429,                0.07585,                0.05367,                0.01616,                 3.5157,                 2.7329,                 2.0159,              0.0098808,              0.0098808,              0.0098808
                     37,                  3.533,                 2.5734,                 2.0425,                0.14675,                0.08514,                0.05733,                0.01834,                 3.5649,                 2.9839,                 2.0096,              0.0098739,              0.0098739,              0.0098739
