                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2429,                 7.5214,                  2.752,                0.02804,                0.04334,                0.00593,                0.00143,                 4.0708,                 26.895,                 2.4931,                 0.0802,                 0.0002,                 0.0002
                      2,                 3.6384,                  3.129,                 2.0344,                0.01068,                0.09598,                0.00448,                0.00122,                  3.945,                 20.392,                 2.1065,                0.05941,                0.00041,                0.00041
                      3,                 3.4566,                 2.7084,                 1.9027,                0.15385,                0.08359,                0.05239,                0.01596,                 3.3209,                 3.3024,                 1.8211,                0.03862,             0.00061998,             0.00061998
                      4,                 3.3909,                 2.6553,                 1.8889,                0.11093,                0.09598,                0.04724,                0.01426,                 3.3984,                 3.1488,                 1.9064,                0.01783,             0.00082993,             0.00082993
                      5,                 3.2512,                 2.6448,                 1.8111,                0.12016,                0.12074,                0.06541,                0.02048,                 3.3492,                 2.9071,                  1.859,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.3987,                 2.8011,                  1.885,                0.14129,                0.12074,                0.07059,                0.01975,                 3.4545,                 4.3875,                 2.0279,             0.00099976,             0.00099976,             0.00099976
                      7,                 3.2426,                 2.4505,                 1.8111,                 0.1741,                0.13622,                0.08884,                0.02876,                 3.2589,                 4.1654,                 1.8753,             0.00099965,             0.00099965,             0.00099965
                      8,                 3.1519,                 2.5514,                 1.8186,                 0.1398,                0.12384,                0.07905,                0.02785,                 3.3594,                  3.911,                 1.9118,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.1951,                 2.4772,                 1.7993,                0.19969,                0.10372,                0.07437,                0.02269,                 3.3149,                 4.1281,                  1.963,             0.00099937,             0.00099937,             0.00099937
                     10,                 3.1225,                 2.4162,                 1.7758,                0.20663,                0.14551,                0.09637,                0.03471,                  3.145,                 2.9037,                   1.75,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.1034,                 2.3624,                 1.7649,                 0.1708,                0.14706,                0.08071,                0.02762,                 3.1336,                 2.5771,                 1.6726,             0.00099902,             0.00099902,             0.00099902
                     12,                 3.0928,                 2.4651,                  1.755,                0.18074,                0.13467,                0.07636,                 0.0289,                 3.1997,                 2.6799,                 1.7643,             0.00099882,             0.00099882,             0.00099882
                     13,                 2.9796,                  2.323,                 1.6996,                0.18619,                0.13158,                0.08014,                0.03168,                 3.1608,                 2.2826,                 1.7584,             0.00099859,             0.00099859,             0.00099859
                     14,                 3.0198,                 2.3523,                 1.7654,                0.15422,                0.09752,                0.05351,                0.01798,                 3.1437,                 3.3744,                 1.7333,             0.00099835,             0.00099835,             0.00099835
                     15,                 2.9976,                  2.336,                 1.6987,                0.18281,                0.13622,                0.08228,                0.02775,                 3.1666,                 2.4843,                 1.6863,             0.00099809,             0.00099809,             0.00099809
                     16,                 2.9395,                 2.2997,                 1.6573,                0.19633,                0.13467,                 0.0928,                0.03406,                 2.9583,                 2.3588,                 1.6382,              0.0009978,              0.0009978,              0.0009978
                     17,                 2.8999,                 2.2519,                 1.6333,                0.16837,                0.13158,                0.06799,                0.02239,                 2.9953,                 2.3245,                 1.6499,              0.0009975,              0.0009975,              0.0009975
                     18,                 2.9087,                 2.2843,                 1.6639,                0.18514,                0.14861,                0.08833,                0.02718,                 3.0514,                 2.8207,                  1.681,             0.00099718,             0.00099718,             0.00099718
                     19,                 2.9107,                 2.3209,                  1.681,                0.22392,                 0.1456,                0.11067,                0.03821,                 3.0846,                  2.318,                 1.7211,             0.00099684,             0.00099684,             0.00099684
                     20,                 2.8861,                 2.2571,                 1.6267,                 0.2376,                0.17183,                 0.1055,                 0.0403,                 2.9195,                 2.3595,                 1.6421,             0.00099648,             0.00099648,             0.00099648
                     21,                 2.7942,                 2.1888,                 1.6407,                0.17723,                0.11455,                0.07163,                0.02552,                 3.0758,                 2.6619,                 1.7075,              0.0009961,              0.0009961,              0.0009961
                     22,                 2.8037,                 2.1974,                 1.6511,                0.15848,                0.12384,                0.07261,                0.02901,                 3.0063,                 3.0038,                   1.66,              0.0009957,              0.0009957,              0.0009957
                     23,                 2.8928,                 2.1953,                 1.6469,                0.15125,                0.15015,                0.08196,                0.02457,                 2.9797,                 3.0782,                  1.646,             0.00099528,             0.00099528,             0.00099528
                     24,                 2.8378,                 2.1891,                 1.6255,                0.21841,                0.13467,                0.09813,                0.03768,                 2.8647,                  2.681,                 1.6436,             0.00099484,             0.00099484,             0.00099484
                     25,                 2.7469,                 2.1134,                 1.6013,                0.23717,                0.17182,                0.11875,                0.04377,                 2.8203,                 2.2258,                 1.6008,             0.00099438,             0.00099438,             0.00099438
                     26,                 2.8278,                 2.2149,                 1.6059,                0.26302,                0.14087,                0.09317,                0.03296,                 2.8255,                 2.3094,                 1.6417,             0.00099391,             0.00099391,             0.00099391
                     27,                 2.7369,                 2.1478,                 1.5753,                0.35434,                0.13932,                0.12179,                0.04435,                 2.8792,                 2.1863,                 1.6511,             0.00099341,             0.00099341,             0.00099341
                     28,                 2.7196,                 2.1327,                 1.5677,                0.24762,                0.14861,                0.10151,                0.03573,                  2.869,                 2.1554,                 1.5726,             0.00099289,             0.00099289,             0.00099289
                     29,                   2.75,                 2.1787,                 1.5987,                0.22013,                0.15015,                 0.1136,                0.04552,                 2.8969,                 2.6726,                 1.6343,             0.00099236,             0.00099236,             0.00099236
                     30,                 2.7098,                 2.0841,                 1.5539,                0.30392,                 0.1517,                 0.1163,                0.04203,                 2.8859,                 2.2924,                 1.6464,             0.00099181,             0.00099181,             0.00099181
                     31,                 2.7473,                 2.1393,                 1.6178,                0.24524,                0.15325,                0.11515,                0.04399,                 2.8908,                 2.5491,                 1.6204,             0.00099123,             0.00099123,             0.00099123
                     32,                 2.6466,                 2.0788,                  1.552,                0.20873,                0.14087,                0.10737,                0.04169,                 2.8763,                 2.2405,                 1.6459,             0.00099064,             0.00099064,             0.00099064
                     33,                 2.7212,                 2.1349,                 1.5713,                0.20497,                0.14087,                0.09854,                0.03927,                 2.7998,                 2.2906,                 1.6033,             0.00099003,             0.00099003,             0.00099003
                     34,                 2.6941,                 2.0748,                 1.5821,                0.25697,                0.15944,                0.12233,                0.04433,                 2.7767,                 2.3388,                 1.6207,              0.0009894,              0.0009894,              0.0009894
                     35,                 2.5767,                 2.0139,                 1.5112,                0.23093,                0.16099,                0.10011,                0.03783,                 2.8508,                 2.9057,                 1.5949,             0.00098875,             0.00098875,             0.00098875
                     36,                  2.516,                 1.9361,                 1.4686,                0.24669,                0.18266,                0.11673,                0.03948,                 2.8079,                 2.3477,                  1.571,             0.00098808,             0.00098808,             0.00098808
