                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3684,                 10.365,                 3.1031,                0.02978,                0.01238,                0.00306,                0.00073,                 4.2094,                 7.0854,                 2.2959,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.2288,                 7.8167,                 2.9277,                 0.0273,                0.01393,                0.00319,                0.00101,                 4.0081,                  6.058,                 2.1919,                0.05941,                0.00041,                0.00041
                      3,                 4.1708,                 6.0775,                  2.691,                0.00951,                0.02477,                0.00442,                0.00097,                 4.1142,                  4.979,                 2.1702,                0.03862,             0.00061998,             0.00061998
                      4,                 4.0495,                  4.984,                  2.475,                0.02611,                0.02477,                0.00548,                0.00147,                 4.1235,                 6.1622,                 2.1094,                0.01783,             0.00082993,             0.00082993
                      5,                 3.9296,                 4.3854,                 2.2909,                0.06276,                0.04644,                0.01474,                0.00369,                 3.7097,                 3.8656,                 1.8935,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.8793,                 4.6951,                 2.2066,                0.08717,                0.06811,                0.02376,                0.00634,                 3.5826,                 3.7606,                 1.9113,             0.00099976,             0.00099976,             0.00099976
                      7,                 3.7161,                 3.5618,                 2.1014,                0.08226,                 0.0743,                0.02287,                0.00598,                   3.47,                 3.8275,                  1.939,             0.00099965,             0.00099965,             0.00099965
                      8,                 3.5996,                  3.316,                 2.0213,                 0.0911,                0.12074,                0.03495,                0.01006,                  3.435,                 4.2566,                 1.9009,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.5619,                 3.1076,                 1.9816,                0.10686,                0.12539,                 0.0545,                0.01858,                  3.335,                 4.1479,                 1.8735,             0.00099937,             0.00099937,             0.00099937
                     10,                 3.4641,                 2.8797,                 1.9264,                 0.1634,                0.08669,                0.05948,                0.02256,                 3.2115,                 3.6907,                  1.823,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.3459,                 2.7833,                 1.9058,                0.11686,                0.13313,                0.05886,                0.01981,                 3.2423,                 4.2543,                 1.8404,             0.00099902,             0.00099902,             0.00099902
                     12,                 3.3023,                  2.767,                 1.8604,                 0.1088,                0.10372,                0.05441,                0.01969,                 3.2719,                 3.5462,                 1.7732,             0.00099882,             0.00099882,             0.00099882
                     13,                 3.1976,                 2.6441,                  1.812,                0.14524,                0.11765,                0.06928,                0.02354,                 3.3152,                 3.5512,                 1.7436,             0.00099859,             0.00099859,             0.00099859
