                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3693,                 10.358,                 3.1057,                0.03438,                0.00929,                0.00269,                0.00064,                 4.2195,                 7.1751,                 2.2949,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.2504,                 7.9286,                 2.9114,                0.01288,                 0.0031,                0.00211,                0.00051,                 3.9683,                 6.2108,                 2.1918,                0.05941,                0.00041,                0.00041
                      3,                 4.1732,                 6.2976,                  2.733,                0.01524,                0.03406,                0.00476,                0.00128,                 4.2153,                 4.7779,                 2.1942,                0.03862,             0.00061998,             0.00061998
                      4,                 4.1247,                 5.2193,                 2.5548,                0.01862,                0.02786,                0.00454,                0.00109,                 4.1705,                 8.7643,                 2.0764,                0.01783,             0.00082993,             0.00082993
                      5,                 3.9605,                 4.5691,                 2.3241,                0.02551,                0.03715,                0.00724,                0.00194,                 3.7755,                 4.5713,                 1.8178,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.9747,                 5.8144,                 2.2801,                0.04999,                0.03715,                0.00987,                0.00241,                 3.7203,                 3.8798,                 1.8122,             0.00099976,             0.00099976,             0.00099976
                      7,                 3.8137,                  3.922,                  2.146,                0.08642,                0.04954,                0.01867,                0.00418,                 3.6163,                 3.6639,                 1.8905,             0.00099965,             0.00099965,             0.00099965
                      8,                  3.668,                 3.6709,                 2.0591,                0.15146,                0.06811,                0.03758,                0.01273,                 3.4961,                 3.3268,                 1.8443,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.6215,                 3.4846,                 2.0023,                0.13537,                 0.0774,                0.04662,                  0.015,                 3.4892,                 3.0087,                 1.8087,             0.00099937,             0.00099937,             0.00099937
                     10,                 3.5229,                 3.2419,                 1.9463,                0.17126,                0.07895,                 0.0554,                0.01879,                 3.3675,                 2.8255,                 1.7817,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.5011,                 3.1986,                 1.9369,                0.18153,                0.05573,                0.04214,                0.01424,                 3.4055,                  2.717,                 1.7956,             0.00099902,             0.00099902,             0.00099902
                     12,                 3.4458,                 3.1784,                 1.8841,                0.21722,                 0.0743,                0.05917,                   0.02,                 3.2277,                 2.7444,                 1.6855,             0.00099882,             0.00099882,             0.00099882
                     13,                 3.3274,                 2.9976,                 1.8758,                0.17083,                0.09443,                0.06572,                0.02182,                 3.2441,                 2.6566,                 1.7201,             0.00099859,             0.00099859,             0.00099859
                     14,                 3.2869,                 2.9155,                 1.9047,                0.26693,                0.08669,                0.07512,                 0.0237,                 3.2133,                 2.5768,                 1.7175,             0.00099835,             0.00099835,             0.00099835
                     15,                  3.226,                 2.8058,                 1.8093,                0.21601,                0.10217,                0.08276,                0.02733,                 3.2736,                 2.4709,                   1.71,             0.00099809,             0.00099809,             0.00099809
                     16,                 3.2483,                 2.9028,                 1.7798,                0.27816,                 0.0805,                0.07573,                0.02556,                 3.2903,                 2.5646,                 1.7611,              0.0009978,              0.0009978,              0.0009978
                     17,                 3.1918,                 2.7813,                 1.7409,                0.27317,                0.09598,                0.08243,                0.02728,                 3.2642,                 2.4091,                 1.7421,              0.0009975,              0.0009975,              0.0009975
                     18,                 3.1244,                 2.7108,                 1.7731,                0.30942,                0.08669,                0.07766,                0.02712,                 3.1966,                 2.4107,                 1.7558,             0.00099718,             0.00099718,             0.00099718
                     19,                 3.0862,                 2.7011,                 1.7791,                0.26225,                0.08824,                0.07525,                0.02938,                 3.1735,                 2.3352,                 1.7276,             0.00099684,             0.00099684,             0.00099684
                     20,                 3.1317,                 2.6764,                 1.7641,                0.21218,                0.09907,                0.08821,                0.03273,                 3.1223,                 2.2614,                 1.6582,             0.00099648,             0.00099648,             0.00099648
                     21,                 3.0547,                 2.5824,                 1.7509,                0.25455,                 0.1161,                0.08908,                0.02937,                 3.1493,                 2.2726,                 1.6803,              0.0009961,              0.0009961,              0.0009961
                     22,                 2.9551,                 2.5099,                  1.706,                0.22867,                0.12384,                0.09409,                0.03257,                 3.0926,                 2.3214,                 1.7091,              0.0009957,              0.0009957,              0.0009957
