                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4816,                 35.359,                 3.4176,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                 4.4281,                 4.8344,                 3.4152,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.3279,                 4.1992,                 2.7701,                0.00122,                0.00929,                0.00031,                  7e-05,                 4.3114,                 145.72,                 18.767,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.3912,                 3.9525,                 2.7759,                0.00122,                0.00929,                0.00031,                  7e-05,                 5.3129,                 6.3819,                 19.847,               0.025299,              0.0082993,              0.0082993
                      5,                 4.3629,                  3.986,                 2.5692,                  5e-05,                0.00155,                  3e-05,                  1e-05,                 5.0861,                    inf,                 15.269,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.4123,                 4.5144,                 2.5314,                  5e-05,                0.00155,                  3e-05,                  1e-05,                 5.0991,                  489.5,                 23.986,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.3537,                 3.8072,                 2.3689,                0.00152,                0.00155,                0.00077,                0.00023,                  1.244,                 40.484,                 2.2035,              0.0099965,              0.0099965,              0.0099965
                      8,                 4.2979,                 4.2879,                 2.3079,                0.01493,                0.00155,                0.00749,                0.00075,                 4.0596,                 3.3738,                 23.425,              0.0099952,              0.0099952,              0.0099952
                      9,                 4.2971,                 3.9049,                 2.3043,                0.01493,                0.00155,                0.00749,                0.00075,                 5.5752,                  5.052,                 10.977,              0.0099937,              0.0099937,              0.0099937
                     10,                 4.3276,                 3.9624,                 2.3344,                0.01493,                0.00155,                0.00749,                0.00075,                      0,                      0,                      0,              0.0099921,              0.0099921,              0.0099921
                     11,                 4.3624,                 3.4804,                 2.3566,                0.01493,                0.00155,                0.00749,                0.00075,                      0,                      0,                      0,              0.0099902,              0.0099902,              0.0099902
                     12,                 4.3953,                 3.7845,                 2.4308,                  5e-05,                0.00155,                  3e-05,                      0,                 5.0679,                    inf,                 27.442,              0.0099882,              0.0099882,              0.0099882
                     13,                 4.2975,                 3.5556,                 2.3202,                  5e-05,                0.00155,                  3e-05,                      0,                 4.6754,                    inf,                 7.6603,              0.0099859,              0.0099859,              0.0099859
                     14,                 4.2947,                 3.6891,                 2.3323,                  5e-05,                0.00155,                  3e-05,                      0,                 5.2713,                 4.6128,                 6.7119,              0.0099835,              0.0099835,              0.0099835
                     15,                 4.3211,                 3.4808,                 2.3079,                  5e-05,                0.00155,                  3e-05,                      0,                 4.9004,                 4.5431,                 7.8444,              0.0099809,              0.0099809,              0.0099809
                     16,                 4.2788,                 3.5339,                 2.2636,                  5e-05,                0.00155,                  3e-05,                      0,                 5.2376,                 7.8161,                 13.929,               0.009978,               0.009978,               0.009978
                     17,                 4.2892,                 3.5209,                 2.2593,                  5e-05,                0.00155,                  3e-05,                      0,                 5.1652,                 4.9464,                 6.3309,               0.009975,               0.009975,               0.009975
                     18,                 4.3181,                   3.35,                 2.3018,                  5e-05,                0.00155,                  3e-05,                      0,                      0,                      0,                      0,              0.0099718,              0.0099718,              0.0099718
                     19,                 4.2695,                 3.3908,                  2.242,                  5e-05,                0.00155,                  3e-05,                      0,                 5.2395,                 78.827,                  14.14,              0.0099684,              0.0099684,              0.0099684
                     20,                 4.2342,                 3.3678,                 2.1879,                  5e-05,                0.00155,                  3e-05,                      0,                 5.0739,                 5.2841,                  4.922,              0.0099648,              0.0099648,              0.0099648
                     21,                 4.3142,                 21.926,                 2.3267,                  5e-05,                0.00155,                  3e-05,                      0,                 4.8038,                    inf,                 33.181,               0.009961,               0.009961,               0.009961
                     22,                 4.3147,                  3.284,                 2.3485,                  5e-05,                0.00155,                  3e-05,                      0,                 5.2661,                 8.1777,                 9.9202,               0.009957,               0.009957,               0.009957
                     23,                  4.368,                 3.3049,                 2.3613,                  5e-05,                0.00155,                  3e-05,                      0,                 5.1402,                 7.6152,                 5.4225,              0.0099528,              0.0099528,              0.0099528
                     24,                 4.3369,                 3.2425,                 2.3477,                  5e-05,                0.00155,                  3e-05,                      0,                 4.3689,                 5.8044,                   4.07,              0.0099484,              0.0099484,              0.0099484
                     25,                 4.2624,                 3.2765,                 2.2734,                  5e-05,                0.00155,                  3e-05,                      0,                 4.5126,                   4.98,                  3.365,              0.0099438,              0.0099438,              0.0099438
                     26,                 4.2921,                 3.3329,                 2.2633,                0.00093,                0.00774,                0.00057,                0.00015,                 4.5216,                 3.6927,                  4.823,              0.0099391,              0.0099391,              0.0099391
                     27,                  4.273,                 3.1476,                 2.2227,                0.00093,                0.00774,                0.00057,                0.00015,                0.54201,                0.86849,                0.56535,              0.0099341,              0.0099341,              0.0099341
                     28,                 4.2757,                 3.1614,                 2.1752,                0.00164,                0.05108,                 0.0009,                0.00019,                 5.0042,                    inf,                 4.5936,              0.0099289,              0.0099289,              0.0099289
                     29,                 4.3051,                 3.2795,                 2.2661,                0.00025,                0.00155,                  8e-05,                  2e-05,                 5.1495,                 583.61,                 9.8414,              0.0099236,              0.0099236,              0.0099236
                     30,                 4.2737,                 3.1547,                 2.2102,                0.00025,                0.00155,                  8e-05,                  2e-05,                 4.9752,                 6.5314,                 8.1035,              0.0099181,              0.0099181,              0.0099181
                     31,                 4.2984,                 2.9886,                 2.2753,                0.00025,                0.00155,                  8e-05,                  2e-05,                 4.8498,                 5.0858,                 6.7178,              0.0099123,              0.0099123,              0.0099123
                     32,                 4.3029,                 3.0764,                 2.3105,                0.00167,                0.01238,                0.00148,                0.00034,                 5.2157,                 2.7307,                 5.8811,              0.0099064,              0.0099064,              0.0099064
                     33,                 4.3215,                 3.0412,                 2.2705,                0.00167,                0.01238,                0.00148,                0.00034,                      0,                      0,                      0,              0.0099003,              0.0099003,              0.0099003
                     34,                 4.2606,                 2.9132,                 2.2114,                0.00167,                0.01238,                0.00148,                0.00034,                0.43184,                0.46615,                0.35375,               0.009894,               0.009894,               0.009894
                     35,                 4.2825,                 2.9597,                 2.2538,                0.00167,                0.01238,                0.00148,                0.00034,                 5.1782,                 5.6384,                 6.5262,              0.0098875,              0.0098875,              0.0098875
                     36,                  4.311,                  2.991,                 2.2642,                 0.0009,                0.02786,                0.00047,                0.00013,                 5.1531,                    inf,                 2.9892,              0.0098808,              0.0098808,              0.0098808
                     37,                 4.2238,                 2.9034,                 2.2513,                 0.0009,                0.02786,                0.00047,                0.00013,                 5.0034,                 5.1324,                 4.9359,              0.0098739,              0.0098739,              0.0098739
                     38,                 4.2449,                 2.8748,                 2.2471,                 0.0009,                0.02786,                0.00047,                0.00013,                 5.4798,                 8.4469,                 38.851,              0.0098668,              0.0098668,              0.0098668
                     39,                 4.2916,                 2.8858,                 2.2217,                 0.0009,                0.02786,                0.00047,                0.00013,                 5.2628,                 7.3949,                 12.984,              0.0098596,              0.0098596,              0.0098596
                     40,                 4.2772,                 2.9165,                  2.251,                 0.0009,                0.02786,                0.00047,                0.00013,                 4.9963,                 6.6239,                 9.4384,              0.0098521,              0.0098521,              0.0098521
                     41,                  4.246,                 2.9444,                 2.3225,                 0.0031,                0.02322,                0.00166,                0.00034,                 5.4436,                  5.535,                 7.1653,              0.0098445,              0.0098445,              0.0098445
                     42,                  4.208,                 3.0269,                 2.2551,                 0.0005,                0.01548,                0.00025,                  9e-05,                 5.1561,                    inf,                 5.8872,              0.0098367,              0.0098367,              0.0098367
                     43,                 4.1268,                 2.8515,                 2.2288,                0.00072,                0.01084,                0.00022,                  7e-05,                  5.042,                    inf,                 5.2409,              0.0098286,              0.0098286,              0.0098286
                     44,                 4.2259,                 3.0654,                 2.2045,                0.00673,                0.09907,                0.00399,                0.00088,                 4.5996,                 3.7386,                  7.855,              0.0098204,              0.0098204,              0.0098204
                     45,                 4.1874,                 3.0608,                 2.2337,                 0.0007,                0.02167,                0.00036,                  9e-05,                 5.3145,                    inf,                  7.103,               0.009812,               0.009812,               0.009812
                     46,                 4.1694,                 3.0379,                  2.279,                 0.0007,                0.02167,                0.00036,                  9e-05,                 4.6877,                 6.8867,                 4.7426,              0.0098035,              0.0098035,              0.0098035
                     47,                 4.1405,                 3.0752,                 2.2222,                 0.0007,                0.02167,                0.00036,                  9e-05,                 4.6429,                 7.1962,                 3.6992,              0.0097947,              0.0097947,              0.0097947
                     48,                 4.1109,                 3.0818,                 2.1366,                 0.0007,                0.02167,                0.00036,                  9e-05,                 4.9027,                 8.3457,                 3.4746,              0.0097857,              0.0097857,              0.0097857
                     49,                 4.1046,                  2.938,                 2.1714,                 0.0007,                0.02167,                0.00036,                  9e-05,                      0,                      0,                      0,              0.0097766,              0.0097766,              0.0097766
                     50,                  4.149,                 3.0448,                 2.2471,                 0.0007,                0.02167,                0.00036,                  9e-05,                      0,                      0,                      0,              0.0097672,              0.0097672,              0.0097672
                     51,                 4.1788,                 3.0076,                 2.2227,                 0.0007,                0.02167,                0.00036,                  9e-05,                 4.9781,                 8.1827,                 3.6252,              0.0097577,              0.0097577,              0.0097577
                     52,                 4.0818,                 2.9878,                 2.1977,                0.00037,                0.00774,                0.00019,                  3e-05,                 5.5484,                 4.2334,                 6.1932,               0.009748,               0.009748,               0.009748
                     53,                 3.9285,                 3.2581,                 2.1428,                0.00037,                0.00774,                0.00019,                  3e-05,                 5.4453,                  4.814,                 4.1608,              0.0097381,              0.0097381,              0.0097381
                     54,                 4.1356,                 2.9153,                  2.214,                0.00139,                0.00619,                0.00072,                0.00011,                   4.89,                 7.4653,                 4.1387,              0.0097281,              0.0097281,              0.0097281
                     55,                 4.0961,                 2.8481,                 2.1422,                0.00292,                0.04025,                0.00174,                0.00056,                 4.7719,                 4.2168,                 3.8933,              0.0097178,              0.0097178,              0.0097178
                     56,                 4.0799,                 2.8996,                 2.1769,                0.00292,                0.04025,                0.00174,                0.00056,                      0,                      0,                      0,              0.0097074,              0.0097074,              0.0097074
                     57,                 4.1338,                 2.8828,                 2.1694,                0.00292,                0.04025,                0.00174,                0.00056,                 4.8721,                  5.409,                 17.281,              0.0096967,              0.0096967,              0.0096967
                     58,                 4.0921,                 2.8927,                 2.1297,                0.00083,                0.00464,                0.00047,                0.00011,                 5.4726,                 6.8217,                 8.2565,              0.0096859,              0.0096859,              0.0096859
