                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2395,                 7.5464,                 2.7739,                0.01207,                0.02012,                0.00296,                0.00085,                 4.1053,                 5.6565,                 2.4591,                 0.0802,                 0.0002,                 0.0002
                      2,                  3.733,                 3.0558,                 2.0954,                0.10906,                0.06502,                0.03473,                0.00923,                  3.997,                 8.9301,                 2.2652,                0.05941,                0.00041,                0.00041
                      3,                 3.4787,                 2.7092,                 1.9165,                0.02383,                0.13777,                0.00896,                0.00239,                 3.8787,                 98.984,                 2.2373,                0.03862,             0.00061998,             0.00061998
                      4,                 3.4583,                 2.6217,                 1.9391,                0.01197,                0.06656,                 0.0061,                0.00152,                  3.844,                 72.634,                 2.2321,                0.01783,             0.00082993,             0.00082993
                      5,                 3.3601,                  2.562,                 1.8707,                0.20806,                0.07276,                0.05139,                0.01511,                 3.5613,                 4.8958,                 2.0183,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.4038,                 2.7557,                 1.8574,                0.09353,                0.08514,                0.04277,                0.01276,                 3.5286,                 5.9684,                 2.0025,             0.00099976,             0.00099976,             0.00099976
                      7,                 3.2808,                 2.4721,                 1.8343,                0.14824,                0.10836,                0.06145,                0.01839,                 3.3518,                 3.8755,                 1.9851,             0.00099965,             0.00099965,             0.00099965
                      8,                 3.2466,                 2.4967,                 1.8276,                0.15027,                  0.113,                0.07208,                0.02464,                 3.3718,                 3.4211,                 1.8666,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.2553,                 2.4747,                 1.8236,                0.23497,                0.14396,                0.10218,                0.03342,                 3.2574,                 3.0979,                 1.7939,             0.00099937,             0.00099937,             0.00099937
                     10,                 3.1567,                 2.3643,                   1.77,                0.26163,                 0.1161,                 0.0885,                0.03329,                 3.2181,                 3.1119,                 1.7729,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.1674,                  2.373,                 1.7784,                0.16837,                0.12254,                0.07736,                0.02508,                 3.2075,                 3.5707,                 1.8042,             0.00099902,             0.00099902,             0.00099902
                     12,                 3.2302,                 2.4738,                 1.7831,                0.17222,                0.12229,                0.07677,                0.02508,                 3.1952,                 3.1103,                 1.7892,             0.00099882,             0.00099882,             0.00099882
                     13,                  3.073,                   2.41,                 1.7148,                0.12133,                0.12539,                0.07416,                0.02827,                 3.1623,                 2.9277,                 1.7421,             0.00099859,             0.00099859,             0.00099859
                     14,                 3.1511,                  2.394,                 1.7903,                0.14259,                0.09288,                0.07011,                0.02772,                 3.1853,                 3.1515,                 1.7923,             0.00099835,             0.00099835,             0.00099835
                     15,                 3.0958,                 2.3479,                 1.7455,                0.17658,                0.11765,                0.07859,                0.02618,                 3.2097,                 3.1002,                  1.812,             0.00099809,             0.00099809,             0.00099809
                     16,                 3.0289,                 2.3654,                 1.6816,                0.20898,                0.11369,                0.08021,                 0.0297,                 3.1116,                 2.8976,                 1.7482,              0.0009978,              0.0009978,              0.0009978
                     17,                 3.0374,                 2.3195,                 1.6624,                0.18825,                  0.113,                0.08234,                0.02936,                 3.1829,                 3.0092,                 1.7456,              0.0009975,              0.0009975,              0.0009975
                     18,                 2.9927,                 2.3219,                 1.7066,                0.17702,                0.10217,                0.07594,                0.02753,                 3.2173,                 3.0428,                 1.7493,             0.00099718,             0.00099718,             0.00099718
                     19,                 2.9811,                 2.3528,                 1.7197,                0.21506,                0.11146,                0.07745,                0.02942,                 3.1523,                 2.6351,                 1.7506,             0.00099684,             0.00099684,             0.00099684
                     20,                 3.0342,                 2.3405,                 1.7023,                0.18731,                0.13777,                0.08825,                0.03157,                 3.1715,                 2.4103,                 1.7776,             0.00099648,             0.00099648,             0.00099648
                     21,                 2.9499,                 2.2766,                   1.69,                0.22581,                0.13003,                0.09412,                0.03062,                 3.1317,                 2.3671,                 1.7596,              0.0009961,              0.0009961,              0.0009961
                     22,                  2.912,                 2.2495,                 1.6569,                0.20681,                0.14861,                0.09984,                0.03278,                 3.0495,                 2.3224,                 1.7282,              0.0009957,              0.0009957,              0.0009957
                     23,                 2.9854,                 2.2601,                 1.6645,                0.21273,                0.14861,                0.09923,                0.03209,                 3.1117,                 2.2579,                 1.7466,             0.00099528,             0.00099528,             0.00099528
                     24,                 2.9677,                 2.2651,                 1.6741,                0.23764,                0.12848,                0.10015,                0.02861,                 3.2153,                 2.3909,                 1.8017,             0.00099484,             0.00099484,             0.00099484
                     25,                 2.9012,                 2.2267,                 1.6499,                0.18153,                0.13158,                0.08917,                0.03403,                 3.0601,                 2.4292,                 1.7409,             0.00099438,             0.00099438,             0.00099438
                     26,                 2.9764,                 2.3213,                 1.6591,                0.18013,                0.12074,                0.08815,                0.03198,                  3.061,                 2.4458,                 1.7579,             0.00099391,             0.00099391,             0.00099391
                     27,                 2.9047,                 2.1974,                  1.653,                0.17287,                0.13313,                0.08495,                0.03116,                 3.0864,                 2.5702,                 1.7897,             0.00099341,             0.00099341,             0.00099341
                     28,                 2.8782,                 2.2199,                 1.6488,                0.23201,                0.14241,                0.09856,                0.03342,                 3.0891,                 2.4586,                 1.8121,             0.00099289,             0.00099289,             0.00099289
                     29,                 2.9088,                 2.2494,                 1.6721,                0.22438,                0.14706,                0.09721,                0.03474,                 2.9846,                 2.3447,                 1.7732,             0.00099236,             0.00099236,             0.00099236
                     30,                 2.8607,                 2.1971,                 1.6243,                0.23938,                0.13777,                0.09734,                0.03433,                 2.9354,                 2.3508,                 1.7007,             0.00099181,             0.00099181,             0.00099181
                     31,                 2.9405,                 2.2517,                 1.6723,                0.21253,                0.14706,                0.09614,                0.03284,                 2.9445,                 2.4019,                 1.6887,             0.00099123,             0.00099123,             0.00099123
                     32,                 2.8015,                 2.1846,                 1.6066,                0.17274,                 0.1548,                0.08694,                0.03127,                 2.9247,                 2.4583,                 1.6657,             0.00099064,             0.00099064,             0.00099064
                     33,                 2.9105,                 2.2486,                 1.6337,                0.19381,                0.16113,                0.09319,                0.03137,                 2.9438,                 2.4461,                 1.7101,             0.00099003,             0.00099003,             0.00099003
                     34,                 2.8474,                  2.176,                 1.6324,                0.19397,                 0.1736,                0.10215,                0.03646,                 2.9522,                 2.4069,                 1.6789,              0.0009894,              0.0009894,              0.0009894
                     35,                 2.7988,                 2.1906,                 1.6047,                0.18517,                0.16563,                0.10098,                0.03823,                 2.9223,                 2.3776,                 1.6689,             0.00098875,             0.00098875,             0.00098875
                     36,                 2.7487,                 2.0789,                 1.5608,                 0.1739,                0.16873,                0.09773,                0.03807,                 2.9268,                 2.4898,                 1.6718,             0.00098808,             0.00098808,             0.00098808
                     37,                 2.8089,                 2.1654,                 1.6239,                0.18865,                0.15944,                0.10088,                0.03971,                 2.9458,                 2.4262,                 1.6711,             0.00098739,             0.00098739,             0.00098739
                     38,                 2.8121,                 2.1637,                 1.6214,                0.20186,                0.16563,                0.10256,                0.03952,                 2.9295,                 2.2642,                 1.6602,             0.00098668,             0.00098668,             0.00098668
                     39,                 2.8429,                 2.1829,                 1.6418,                0.22231,                0.15267,                0.10435,                0.03963,                 2.9096,                 2.2493,                 1.6389,             0.00098596,             0.00098596,             0.00098596
                     40,                 2.7811,                  2.181,                  1.598,                0.18345,                0.16254,                0.10357,                0.03862,                 2.9567,                 2.2653,                 1.6634,             0.00098521,             0.00098521,             0.00098521
                     41,                 2.7048,                 2.0907,                 1.5738,                 0.2048,                0.16099,                0.10671,                0.04035,                 2.9377,                 2.1866,                 1.6555,             0.00098445,             0.00098445,             0.00098445
                     42,                 2.7783,                 2.1066,                 1.5677,                 0.2094,                0.17802,                0.11145,                0.04038,                 2.9313,                  2.166,                 1.6469,             0.00098367,             0.00098367,             0.00098367
                     43,                 2.7475,                  2.119,                 1.5643,                0.18096,                0.15789,                0.10369,                0.03674,                 2.8928,                 2.2619,                 1.6416,             0.00098286,             0.00098286,             0.00098286
                     44,                 2.6659,                 2.0246,                  1.543,                0.24655,                0.15325,                0.11233,                0.04158,                 2.9291,                 2.1871,                 1.6975,             0.00098204,             0.00098204,             0.00098204
                     45,                 2.7154,                 2.1338,                  1.581,                0.25462,                0.13932,                0.10771,                 0.0427,                 2.9439,                  2.136,                 1.7005,              0.0009812,              0.0009812,              0.0009812
                     46,                 2.6952,                 2.1139,                 1.5681,                 0.2367,                0.16718,                0.11514,                0.04579,                 2.9302,                 2.1902,                 1.6881,             0.00098035,             0.00098035,             0.00098035
                     47,                 2.6375,                 2.0699,                 1.5613,                0.22144,                0.13467,                0.10428,                0.04182,                 3.0511,                 2.3968,                 1.7458,             0.00097947,             0.00097947,             0.00097947
                     48,                 2.6655,                 2.0486,                 1.5443,                0.21383,                0.13158,                0.09599,                0.03651,                 3.0091,                 2.5127,                 1.6893,             0.00097857,             0.00097857,             0.00097857
                     49,                 2.6644,                 2.0831,                 1.5415,                0.25298,                0.13467,                0.10173,                0.03815,                 2.8765,                 2.4262,                  1.637,             0.00097766,             0.00097766,             0.00097766
                     50,                 2.7107,                 2.1417,                  1.561,                0.22956,                0.14861,                0.10902,                0.03973,                 2.8919,                 2.3911,                 1.6534,             0.00097672,             0.00097672,             0.00097672
                     51,                 2.6571,                  2.075,                 1.5317,                 0.2466,                0.14396,                0.10728,                 0.0386,                 3.0127,                 2.4696,                 1.6833,             0.00097577,             0.00097577,             0.00097577
                     52,                 2.7014,                 2.1259,                 1.5712,                0.28124,                0.14396,                 0.1165,                0.04589,                 2.9216,                 2.2783,                  1.632,              0.0009748,              0.0009748,              0.0009748
                     53,                 2.5238,                 2.2173,                 1.4799,                0.24031,                0.16099,                 0.1152,                0.04551,                  2.817,                  2.158,                 1.5831,             0.00097381,             0.00097381,             0.00097381
                     54,                 2.5828,                 1.9987,                 1.5048,                0.24275,                 0.1548,                0.10874,                 0.0415,                 2.8876,                 2.2183,                 1.5948,             0.00097281,             0.00097281,             0.00097281
                     55,                  2.637,                 2.0255,                 1.5129,                0.21324,                0.15325,                0.10613,                 0.0389,                 2.9193,                 2.2728,                 1.6109,             0.00097178,             0.00097178,             0.00097178
                     56,                 2.6346,                 1.9944,                 1.5251,                0.22059,                0.14396,                0.10633,                0.04165,                 2.9455,                 2.3464,                  1.602,             0.00097074,             0.00097074,             0.00097074
                     57,                 2.6054,                 2.0002,                 1.4913,                0.21318,                0.16099,                0.11386,                0.04609,                 2.9693,                 2.3083,                 1.6231,             0.00096967,             0.00096967,             0.00096967
                     58,                 2.6037,                 1.9849,                 1.4922,                0.23133,                0.17183,                0.11625,                0.04453,                 2.9232,                 2.2773,                 1.6257,             0.00096859,             0.00096859,             0.00096859
                     59,                 2.5316,                 2.0006,                 1.5098,                0.23259,                0.16254,                0.11396,                0.04257,                 2.9488,                 2.3077,                 1.6481,             0.00096749,             0.00096749,             0.00096749
                     60,                 2.6208,                  2.058,                 1.5201,                0.22267,                0.15789,                0.10655,                0.04134,                 2.9755,                 2.3372,                 1.6794,             0.00096638,             0.00096638,             0.00096638
                     61,                 2.4883,                 1.9677,                 1.4607,                0.25279,                0.15635,                0.10903,                0.04312,                 2.9542,                  2.242,                  1.649,             0.00096524,             0.00096524,             0.00096524
                     62,                 2.5741,                 2.0404,                 1.4948,                0.22163,                0.17183,                0.11765,                0.04484,                 2.8957,                 2.2148,                 1.6126,             0.00096409,             0.00096409,             0.00096409
                     63,                 2.5191,                 1.9628,                 1.4821,                0.18973,                0.15635,                0.11326,                0.04596,                 2.8772,                 2.2093,                 1.6092,             0.00096291,             0.00096291,             0.00096291
                     64,                 2.5287,                 1.9912,                 1.4906,                0.17478,                0.15635,                0.10582,                0.04078,                 2.9497,                 2.2378,                 1.6272,             0.00096172,             0.00096172,             0.00096172
                     65,                  2.482,                  1.959,                 1.4674,                0.19322,                0.16409,                0.10863,                0.04294,                 2.8944,                 2.2061,                  1.632,             0.00096051,             0.00096051,             0.00096051
                     66,                 2.4443,                 1.9306,                 1.4657,                0.19707,                0.18421,                0.11032,                 0.0449,                 2.8144,                 2.1602,                 1.5864,             0.00095929,             0.00095929,             0.00095929
                     67,                 2.5397,                 1.9942,                 1.4833,                0.22708,                0.17183,                0.11267,                0.04399,                 2.7953,                 2.1581,                 1.5656,             0.00095804,             0.00095804,             0.00095804
                     68,                 2.4458,                 1.8993,                 1.4443,                 0.2343,                0.16254,                0.11663,                0.04732,                 2.7847,                 2.2066,                  1.568,             0.00095678,             0.00095678,             0.00095678
                     69,                 2.5145,                 1.9749,                 1.4358,                0.24328,                 0.1548,                0.11538,                0.04318,                 2.8457,                 2.3045,                 1.5808,              0.0009555,              0.0009555,              0.0009555
                     70,                 2.4974,                 1.9416,                  1.466,                0.23399,                0.15789,                0.11733,                0.04279,                 2.8761,                 2.3238,                 1.5751,              0.0009542,              0.0009542,              0.0009542
                     71,                 2.3932,                 1.8586,                 1.4175,                0.20957,                0.17492,                0.11927,                0.04487,                 2.8826,                 2.3556,                 1.5799,             0.00095289,             0.00095289,             0.00095289
                     72,                 2.4313,                 1.8867,                 1.4321,                0.17793,                0.17183,                0.11658,                0.04192,                  2.878,                 2.4625,                  1.588,             0.00095156,             0.00095156,             0.00095156
                     73,                 2.4741,                  1.906,                 1.4549,                 0.2676,                0.12539,                0.10852,                0.04049,                 2.8713,                 2.5146,                 1.6063,             0.00095021,             0.00095021,             0.00095021
                     74,                 2.4189,                 1.9181,                 1.4475,                0.21249,                0.14241,                 0.1065,                0.04071,                  2.858,                 2.4744,                  1.575,             0.00094884,             0.00094884,             0.00094884
                     75,                 2.3816,                 1.9085,                 1.4253,                0.22847,                0.14551,                0.11039,                0.04458,                  2.834,                 2.4505,                  1.545,             0.00094745,             0.00094745,             0.00094745
                     76,                  2.429,                 1.9031,                 1.4451,                0.22899,                0.15789,                0.11793,                0.04692,                 2.8353,                 2.3979,                 1.5501,             0.00094605,             0.00094605,             0.00094605
                     77,                 2.3717,                 1.8199,                 1.4086,                0.20531,                0.17647,                0.12267,                 0.0455,                  2.859,                 2.3194,                 1.5789,             0.00094463,             0.00094463,             0.00094463
                     78,                 2.3426,                 1.8144,                 1.4247,                0.22081,                0.17854,                0.12165,                0.04449,                 2.8396,                  2.207,                 1.5717,             0.00094319,             0.00094319,             0.00094319
                     79,                  2.373,                 1.8472,                  1.425,                0.24003,                0.17504,                 0.1242,                0.04597,                 2.8571,                 2.1498,                 1.5764,             0.00094173,             0.00094173,             0.00094173
                     80,                 2.4385,                 1.8961,                  1.433,                0.21352,                0.17567,                0.12001,                0.04614,                 2.8735,                 2.1598,                 1.6162,             0.00094026,             0.00094026,             0.00094026
                     81,                 2.3812,                 1.8736,                 1.4249,                0.23672,                0.16323,                0.11844,                0.04664,                  2.892,                 2.1648,                  1.642,             0.00093877,             0.00093877,             0.00093877
                     82,                 2.3954,                 1.8775,                 1.4318,                0.21759,                0.16409,                0.11803,                0.04953,                 2.9098,                 2.1664,                 1.6537,             0.00093726,             0.00093726,             0.00093726
                     83,                 2.3628,                 1.8133,                  1.415,                0.20352,                0.16534,                0.11959,                0.04998,                 2.9419,                 2.2042,                 1.6659,             0.00093574,             0.00093574,             0.00093574
                     84,                 2.3049,                 1.8257,                 1.3849,                0.20204,                0.17677,                0.11966,                0.04871,                 2.9557,                 2.2742,                 1.6926,              0.0009342,              0.0009342,              0.0009342
                     85,                 2.3255,                 1.8525,                 1.3932,                0.24121,                0.16563,                0.12629,                0.05196,                 2.9268,                  2.232,                 1.6627,             0.00093264,             0.00093264,             0.00093264
                     86,                 2.3259,                 1.8317,                 1.4124,                0.24711,                0.15944,                0.12458,                0.05112,                 2.9291,                 2.2033,                 1.6462,             0.00093107,             0.00093107,             0.00093107
                     87,                  2.367,                 1.8332,                 1.3916,                0.24963,                0.17252,                0.12348,                0.04837,                 2.9385,                 2.2321,                 1.6595,             0.00092948,             0.00092948,             0.00092948
                     88,                 2.2571,                 1.7924,                  1.365,                0.21665,                0.16099,                0.11642,                 0.0466,                 2.8848,                 2.2898,                 1.6294,             0.00092787,             0.00092787,             0.00092787
                     89,                  2.252,                 1.7539,                 1.3837,                0.21676,                 0.1548,                0.10873,                0.04493,                 2.9089,                 2.2493,                 1.6246,             0.00092624,             0.00092624,             0.00092624
                     90,                 2.2997,                 1.8346,                 1.3825,                0.21652,                 0.1517,                0.11735,                0.04555,                 2.8916,                 2.2336,                 1.6384,              0.0009246,              0.0009246,              0.0009246
                     91,                 2.2714,                 1.7567,                 1.3726,                0.23031,                 0.1548,                0.11938,                0.04423,                 2.8797,                  2.322,                  1.646,             0.00092294,             0.00092294,             0.00092294
                     92,                 2.2589,                 1.7578,                 1.3783,                0.21373,                0.16409,                0.11204,                0.04437,                 2.9001,                 2.4851,                 1.6323,             0.00092127,             0.00092127,             0.00092127
                     93,                 2.2218,                 1.7288,                 1.3626,                0.23666,                0.14396,                0.10602,                0.04236,                 2.8951,                 2.4205,                 1.6348,             0.00091958,             0.00091958,             0.00091958
                     94,                 2.2553,                 1.7374,                 1.3523,                0.22075,                 0.1517,                0.10732,                0.04099,                 2.8857,                 2.3453,                 1.6419,             0.00091787,             0.00091787,             0.00091787
                     95,                 2.2357,                 1.7336,                 1.3613,                0.19134,                0.16849,                0.10458,                0.03893,                 2.8885,                 2.3769,                 1.6522,             0.00091614,             0.00091614,             0.00091614
                     96,                 2.2383,                 1.7677,                 1.3614,                0.22632,                0.15789,                0.10338,                0.03926,                 2.9364,                 2.4116,                 1.6563,              0.0009144,              0.0009144,              0.0009144
                     97,                 2.2921,                 1.7788,                 1.3824,                0.21715,                0.16099,                0.10795,                0.04026,                 2.9239,                 2.3832,                 1.6329,             0.00091265,             0.00091265,             0.00091265
                     98,                 2.1409,                 1.7007,                 1.3357,                0.25302,                0.16563,                0.11518,                 0.0435,                 2.8718,                 2.3595,                 1.6068,             0.00091088,             0.00091088,             0.00091088
                     99,                 2.2129,                  1.719,                 1.3386,                0.25262,                0.16409,                0.11975,                0.04406,                 2.8502,                 2.3639,                 1.5965,             0.00090909,             0.00090909,             0.00090909
                    100,                 2.2135,                 1.7033,                 1.3352,                 0.2627,                0.14396,                0.11638,                0.04341,                  2.846,                 2.3265,                 1.6037,             0.00090728,             0.00090728,             0.00090728
                    101,                   2.18,                 1.7177,                 1.3344,                0.22901,                0.14438,                 0.1109,                 0.0412,                 2.8702,                 2.2976,                 1.6248,             0.00090546,             0.00090546,             0.00090546
                    102,                 2.1157,                 1.6402,                 1.3181,                0.22863,                0.14861,                0.11703,                0.04412,                 2.8688,                 2.2784,                 1.6544,             0.00090363,             0.00090363,             0.00090363
                    103,                 2.2204,                 1.6687,                 1.3444,                0.26416,                0.15944,                0.12309,                0.04444,                 2.8622,                 2.3405,                 1.6685,             0.00090178,             0.00090178,             0.00090178
                    104,                 2.1906,                 1.7312,                 1.3427,                0.23385,                0.16873,                0.12012,                0.04324,                 2.8861,                 2.4142,                 1.6821,             0.00089991,             0.00089991,             0.00089991
