                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3646,                 9.7257,                 3.0243,                0.00065,                0.02012,                0.00055,                0.00012,                 4.2852,                 6.5773,                 2.6944,                  0.082,                  0.002,                  0.002
                      2,                 4.0706,                  4.962,                 2.3746,                0.01298,                 0.0387,                0.00382,                0.00103,                 3.8096,                 4.9944,                 2.0486,                 0.0631,                 0.0041,                 0.0041
                      3,                 3.7889,                 3.7893,                 2.0966,                0.05612,                0.05108,                0.01066,                 0.0029,                  3.701,                 12.239,                 2.0892,                 0.0442,              0.0061998,              0.0061998
                      4,                 3.6592,                 3.5624,                 2.0712,                0.10847,                0.07276,                0.02432,                0.00727,                 3.6438,                 8.9392,                 1.9365,               0.025299,              0.0082993,              0.0082993
                      5,                  3.439,                 3.2822,                 1.9001,                0.00572,                0.17802,                0.00363,                0.00114,                 3.7874,                 5.0581,                 2.0171,              0.0099984,              0.0099984,              0.0099984
                      6,                 3.5211,                 3.5682,                 1.9234,                0.05572,                0.07121,                0.01422,                 0.0034,                 3.6596,                 18.001,                 2.0261,              0.0099976,              0.0099976,              0.0099976
                      7,                 3.4812,                 3.0493,                  1.915,                0.09466,                0.06928,                0.02763,                0.00654,                 3.4219,                 22.032,                 2.0256,              0.0099965,              0.0099965,              0.0099965
                      8,                 3.4335,                 3.0513,                 1.9089,                0.04288,                0.06656,                0.01135,                0.00375,                 3.4349,                 4.6026,                 1.9388,              0.0099952,              0.0099952,              0.0099952
                      9,                 3.4331,                 2.9918,                 1.8982,                0.03814,                0.06347,                0.00955,                0.00263,                 3.8113,                 4.4577,                 2.1048,              0.0099937,              0.0099937,              0.0099937
                     10,                 3.3613,                 2.7464,                 1.8983,                0.03233,                0.01858,                0.00849,                0.00347,                  4.091,                 5.0342,                   2.51,              0.0099921,              0.0099921,              0.0099921
                     11,                 3.3526,                 2.5937,                 1.9083,                0.02029,                0.05728,                0.00512,                0.00157,                 3.8432,                 11.923,                 2.2737,              0.0099902,              0.0099902,              0.0099902
                     12,                  3.427,                 2.7434,                 1.9323,                0.13284,                0.06192,                0.03087,                0.00909,                 3.6603,                 3.8766,                 2.2218,              0.0099882,              0.0099882,              0.0099882
                     13,                 3.2584,                 2.6259,                 1.8561,                0.14999,                0.08514,                0.04968,                0.01557,                 3.5229,                 4.5279,                 2.1181,              0.0099859,              0.0099859,              0.0099859
                     14,                 3.3313,                 2.6033,                 1.9057,                 0.0748,                0.07895,                0.01835,                0.00438,                 3.8243,                 4.3033,                  2.485,              0.0099835,              0.0099835,              0.0099835
                     15,                  3.322,                  2.608,                 1.8767,                0.04016,                0.08824,                0.01018,                0.00309,                 3.7466,                 5.3179,                 2.3193,              0.0099809,              0.0099809,              0.0099809
                     16,                 3.2855,                 2.5775,                 1.8094,                0.11522,                0.05418,                0.02275,                0.00716,                 3.6744,                  6.351,                 2.5581,               0.009978,               0.009978,               0.009978
