                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4517,                 53.389,                 3.2708,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.5661,                 4.0371,                 3.6756,                 0.0003,                0.00929,                0.00015,                  5e-05,                 4.5994,                    inf,                 66.151,                0.05941,                0.00041,                0.00041
                      3,                 4.3693,                 3.2578,                 2.7211,                 0.0003,                0.00929,                0.00015,                  5e-05,                      0,                      0,                      0,                0.03862,             0.00061998,             0.00061998
                      4,                 4.3361,                 3.1266,                 2.4735,                0.00219,                0.06811,                0.00122,                0.00032,                 4.5453,                 49.348,                 22.089,                0.01783,             0.00082993,             0.00082993
                      5,                 4.3158,                 3.1611,                 2.5126,                0.00567,                0.00155,                0.00091,                  9e-05,                 4.6421,                 9.2067,                   14.9,             0.00099984,             0.00099984,             0.00099984
                      6,                 4.3452,                 3.5215,                 2.5506,                 0.0023,                0.05263,                0.00123,                0.00028,                 4.7161,                 71.118,                 9.1729,             0.00099976,             0.00099976,             0.00099976
                      7,                 4.3477,                   3.02,                 2.4988,                0.00219,                0.00464,                0.00113,                0.00023,                 5.3754,                 3.0663,                 17.257,             0.00099965,             0.00099965,             0.00099965
                      8,                 4.3287,                 3.0675,                 2.4631,                0.00219,                0.00464,                0.00113,                0.00023,                 5.1481,                 8.2074,                 11.772,             0.00099952,             0.00099952,             0.00099952
                      9,                 4.3096,                 3.0027,                 2.3809,                 0.0004,                0.01238,                 0.0002,                  6e-05,                   2.97,                 36.043,                 3.5933,             0.00099937,             0.00099937,             0.00099937
                     10,                 4.2933,                 3.0537,                 2.3857,                0.00025,                0.00774,                0.00013,                  3e-05,                  4.553,                 21.273,                 5.6241,             0.00099921,             0.00099921,             0.00099921
                     11,                 4.3488,                 3.0579,                 2.4386,                0.00174,                0.04489,                0.00095,                 0.0002,                 5.0334,                 4.7286,                 3.0886,             0.00099902,             0.00099902,             0.00099902
                     12,                 4.3414,                 3.1489,                 2.4548,                0.00151,                0.02167,                0.00046,                0.00017,                 4.4247,                 11.092,                 2.9743,             0.00099882,             0.00099882,             0.00099882
                     13,                 4.3516,                 3.1876,                 2.5371,                0.00285,                0.02477,                0.00137,                0.00026,                 4.4048,                 10.025,                 3.2462,             0.00099859,             0.00099859,             0.00099859
                     14,                 4.3481,                 3.0668,                 2.5842,                 0.0016,                0.02786,                0.00083,                0.00017,                 4.3191,                 7.2747,                 3.0453,             0.00099835,             0.00099835,             0.00099835
                     15,                 4.3188,                 3.0491,                 2.4493,                0.00229,                0.02941,                 0.0012,                0.00026,                 4.2283,                 32.656,                 2.9259,             0.00099809,             0.00099809,             0.00099809
                     16,                 4.2799,                 3.0642,                 2.3649,                0.00164,                0.00619,                0.00063,                  9e-05,                 5.1379,                 219.71,                  4.219,              0.0009978,              0.0009978,              0.0009978
                     17,                 4.2514,                 3.0641,                 2.2837,                 0.0068,                0.00619,                0.00153,                0.00027,                 5.2474,                 22.326,                 3.6549,              0.0009975,              0.0009975,              0.0009975
                     18,                 4.2897,                 2.9908,                 2.3055,                 0.0274,                 0.0031,                0.01383,                0.00416,                 4.6577,                 6.0682,                  4.131,             0.00099718,             0.00099718,             0.00099718
                     19,                  4.247,                 2.9333,                 2.3131,                 0.0274,                 0.0031,                0.01383,                0.00416,                 5.2376,                 8.1151,                 3.6884,             0.00099684,             0.00099684,             0.00099684
                     20,                 4.2143,                 2.9374,                 2.2302,                 0.0274,                 0.0031,                0.01383,                0.00416,                 5.3458,                 8.2204,                 6.7202,             0.00099648,             0.00099648,             0.00099648
                     21,                 4.2574,                 2.9756,                 2.3148,                 0.0274,                 0.0031,                0.01383,                0.00416,                 5.4368,                 4.3788,                 3.4752,              0.0009961,              0.0009961,              0.0009961
