                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4607,                  16.54,                 3.0433,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    0.1,                   0.02,                   0.02
                      2,                 4.4515,                 4.2834,                 2.6912,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    0.1,                  0.041,                  0.041
                      3,                 4.2805,                 3.9405,                 2.3377,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.099998,               0.061998,               0.061998
                      4,                 4.3797,                 4.0072,                 2.3557,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.099993,               0.082993,               0.082993
                      5,                 4.3704,                 3.9239,                 2.3953,                0.00054,                0.01548,                0.00028,                  7e-05,                 4.2209,                 4.5709,                 2.5718,               0.099984,               0.099984,               0.099984
                      6,                 4.3555,                 4.2331,                 2.3907,                0.00045,                0.01393,                0.00023,                  9e-05,                 4.3369,                 3.8593,                 2.9118,               0.099976,               0.099976,               0.099976
                      7,                 4.3725,                  3.851,                  2.396,                 0.0006,                0.01858,                0.00031,                  8e-05,                    nan,                    nan,                    nan,               0.099965,               0.099965,               0.099965
                      8,                 4.3219,                 4.0806,                 2.2803,                0.00099,                0.00464,                 0.0005,                0.00022,                    nan,                    nan,                    nan,               0.099952,               0.099952,               0.099952
                      9,                 4.2744,                 4.0308,                 2.2115,                 0.0003,                0.00929,                0.00015,                  4e-05,                 4.5796,                 4.1415,                 2.3718,               0.099937,               0.099937,               0.099937
                     10,                 4.3225,                 3.8725,                 2.2668,                0.00067,                0.00929,                0.00034,                  9e-05,                    nan,                    nan,                    nan,               0.099921,               0.099921,               0.099921
                     11,                 4.3855,                 3.8335,                 2.3289,                0.00095,                0.02941,                0.00049,                0.00014,                 4.4342,                    nan,                  2.357,               0.099902,               0.099902,               0.099902
                     12,                  4.349,                 3.8235,                 2.2738,                0.00035,                0.01084,                0.00018,                  3e-05,                 4.2894,                  3.998,                 2.3171,               0.099882,               0.099882,               0.099882
                     13,                 4.3743,                  3.766,                  2.362,                 0.0004,                0.01238,                 0.0002,                  8e-05,                 4.3175,                   3.94,                 2.3537,               0.099859,               0.099859,               0.099859
                     14,                 4.3091,                  3.713,                 2.3161,                0.00095,                0.02941,                 0.0005,                0.00011,                 4.2975,                 3.7916,                 2.3149,               0.099835,               0.099835,               0.099835
                     15,                 4.3282,                 3.7607,                  2.302,                0.00095,                0.02941,                 0.0005,                0.00011,                 4.3063,                 3.8839,                 2.2755,               0.099809,               0.099809,               0.099809
                     16,                  4.282,                 3.9082,                 2.2462,                0.00045,                0.01393,                0.00025,                  6e-05,                 4.3786,                  3.862,                 2.2823,                0.09978,                0.09978,                0.09978
                     17,                 4.2828,                 3.8375,                  2.239,                0.00111,                0.00619,                0.00056,                0.00021,                 4.3099,                 3.8851,                  2.256,                0.09975,                0.09975,                0.09975
                     18,                 4.3253,                 3.7503,                 2.3151,                0.00065,                0.02012,                0.00034,                  8e-05,                 4.2773,                 3.9992,                 2.2645,               0.099718,               0.099718,               0.099718
                     19,                 4.2882,                 3.8116,                 2.3082,                 0.0007,                0.02167,                0.00047,                0.00013,                  4.359,                 4.6512,                 2.2331,               0.099684,               0.099684,               0.099684
                     20,                 4.2389,                 3.8077,                 2.2125,                 0.0009,                0.02786,                 0.0006,                0.00015,                 4.3754,                 4.3663,                 2.1225,               0.099648,               0.099648,               0.099648
                     21,                 4.2712,                 3.6011,                 2.2537,                0.00089,                0.02632,                0.00049,                 0.0001,                  4.361,                 3.7899,                 2.2226,                0.09961,                0.09961,                0.09961
                     22,                 4.2972,                 3.5037,                 2.3148,                 0.0007,                0.02167,                0.00039,                0.00012,                 4.3535,                 4.0183,                 2.3207,                0.09957,                0.09957,                0.09957
                     23,                 4.3395,                 3.4109,                 2.3316,                0.00169,                0.05263,                0.00091,                0.00021,                 4.3708,                 3.7936,                 2.3222,               0.099528,               0.099528,               0.099528
