                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3591,                 8.1578,                 2.8809,                0.00085,                0.02632,                0.00044,                 0.0001,                 4.4515,                 82.109,                 2.7207,                    0.1,                   0.02,                   0.02
                      2,                 4.1909,                 6.4904,                 2.3984,                0.00229,                0.07121,                0.00139,                 0.0003,                 4.6736,                    inf,                 13.074,                    0.1,                  0.041,                  0.041
                      3,                  4.241,                 6.0957,                 2.2933,                0.00016,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,               0.099998,               0.061998,               0.061998
                      4,                 4.5557,                 6.4142,                 2.5034,                0.00098,                0.02012,                 0.0005,                0.00018,                    nan,                    nan,                    nan,               0.099993,               0.082993,               0.082993
                      5,                 4.7634,                  5.927,                 2.6614,                0.00045,                0.01393,                0.00023,                  4e-05,                    nan,                    nan,                    nan,               0.099984,               0.099984,               0.099984
                      6,                 4.8085,                 4.3236,                 2.6665,                0.00045,                0.01393,                0.00023,                  4e-05,                    nan,                    nan,                    nan,               0.099976,               0.099976,               0.099976
                      7,                 4.8428,                 4.2178,                 2.8088,                0.00045,                0.01393,                0.00023,                  4e-05,                    nan,                    nan,                    nan,               0.099965,               0.099965,               0.099965
                      8,                 4.7856,                 3.9848,                 2.9434,                  7e-05,                0.00155,                  3e-05,                  1e-05,                    nan,                    nan,                    nan,               0.099952,               0.099952,               0.099952
                      9,                 4.7902,                 11.732,                 2.7987,                0.00026,                0.00155,                0.00013,                  1e-05,                      0,                    nan,                      0,               0.099937,               0.099937,               0.099937
                     10,                 4.8939,                 3.8862,                 2.9469,                0.00026,                0.00155,                0.00013,                  1e-05,                      0,                    nan,                      0,               0.099921,               0.099921,               0.099921
                     11,                 4.8469,                 4.0082,                 2.8062,                0.00026,                0.00155,                0.00013,                  1e-05,                 2.6172,                    inf,                  1.177,               0.099902,               0.099902,               0.099902
                     12,                 4.9426,                 6.7573,                 2.8618,                0.00026,                0.00155,                0.00013,                  1e-05,                 4.4319,                    inf,                 3.4792,               0.099882,               0.099882,               0.099882
                     13,                 4.8284,                 3.5349,                  2.697,                0.00026,                0.00155,                0.00013,                  1e-05,                 4.5206,                    inf,                 2.5085,               0.099859,               0.099859,               0.099859
                     14,                 4.7222,                 3.5252,                 2.6909,                0.00048,                0.01393,                0.00024,                  6e-05,                 4.7274,                 3.5604,                 2.7029,               0.099835,               0.099835,               0.099835
                     15,                 4.8628,                 105.91,                 2.7447,                0.00048,                0.01393,                0.00024,                  6e-05,                 4.6546,                    inf,                  2.631,               0.099809,               0.099809,               0.099809
                     16,                 4.8039,                 11.809,                 2.6633,                0.00048,                0.01393,                0.00024,                  6e-05,                 4.6148,                 8.5096,                 2.8082,                0.09978,                0.09978,                0.09978
                     17,                 4.5732,                  3.813,                 2.4308,                0.00063,                0.01858,                0.00033,                  6e-05,                 4.5438,                 5.4854,                  2.463,                0.09975,                0.09975,                0.09975
                     18,                 4.7265,                 3.1387,                 2.5985,                0.00055,                0.01703,                 0.0003,                  7e-05,                 4.6476,                 3.8942,                 2.6888,               0.099718,               0.099718,               0.099718
                     19,                 4.9166,                 3.1972,                 2.9234,                0.00221,                0.06656,                0.00141,                 0.0004,                 4.7478,                 2.9967,                  2.741,               0.099684,               0.099684,               0.099684
                     20,                 4.7112,                 3.0985,                 2.5866,                0.00552,                0.17183,                0.00391,                0.00095,                 4.5042,                 3.1494,                 2.3745,               0.099648,               0.099648,               0.099648
                     21,                  4.768,                 3.1923,                 2.7402,                0.00343,                0.10681,                0.00217,                0.00055,                  4.581,                 3.8042,                 2.5378,                0.09961,                0.09961,                0.09961
                     22,                 4.7487,                 3.0356,                 2.6443,                0.00463,                0.14396,                0.00773,                 0.0017,                 4.5055,                 3.2574,                 2.4487,                0.09957,                0.09957,                0.09957
                     23,                  4.632,                 3.0348,                 2.4444,                0.00617,                0.19195,                0.00462,                0.00128,                 4.4135,                 4.1325,                  2.361,               0.099528,               0.099528,               0.099528
                     24,                 4.5352,                 2.9485,                 2.4748,                0.00363,                  0.113,                0.00389,                 0.0008,                 4.5203,                 2.9179,                 2.4621,               0.099484,               0.099484,               0.099484
                     25,                 4.6455,                 3.0269,                 2.5942,                0.00254,                0.07895,                0.00158,                0.00039,                 4.6715,                 2.8801,                   2.64,               0.099438,               0.099438,               0.099438
                     26,                  4.753,                 3.0861,                 2.6293,                0.00373,                 0.1161,                0.00277,                0.00063,                 4.4691,                 2.8672,                 2.4887,               0.099391,               0.099391,               0.099391
                     27,                 4.6079,                 3.1322,                 2.4924,                0.00477,                0.14551,                0.00328,                 0.0008,                 4.3501,                 3.1655,                 2.3627,               0.099341,               0.099341,               0.099341
                     28,                 4.5745,                 2.9447,                 2.5632,                0.00413,                0.12539,                0.00256,                0.00061,                 4.4459,                 3.2008,                 2.5307,               0.099289,               0.099289,               0.099289
                     29,                   4.52,                 2.9409,                 2.7302,                0.00494,                0.14861,                0.00303,                0.00073,                 4.3388,                 3.7586,                 2.9805,               0.099236,               0.099236,               0.099236
