                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4632,                  53.59,                 3.2649,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.5605,                 5.8252,                 3.8482,                 0.0002,                0.00619,                 0.0001,                  3e-05,                 5.4017,                    inf,                 41.037,                0.05941,                0.00041,                0.00041
                      3,                 4.2889,                 3.6335,                 2.6314,                 0.0002,                0.00619,                 0.0001,                  3e-05,                 5.4727,                    inf,                 14.481,                0.03862,             0.00061998,             0.00061998
                      4,                  4.328,                 3.2893,                 2.4718,                 0.0002,                0.00619,                 0.0001,                  3e-05,                 4.5941,                    inf,                 9.8714,                0.01783,             0.00082993,             0.00082993
                      5,                 4.2992,                 3.1654,                 2.4505,                0.00338,                0.01238,                0.00053,                0.00011,                 4.9941,                 32.218,                 7.8112,             0.00099984,             0.00099984,             0.00099984
                      6,                 4.3405,                 3.2641,                 2.4238,                0.00338,                0.01238,                0.00053,                0.00011,                      0,                 633.25,                      0,             0.00099976,             0.00099976,             0.00099976
                      7,                 4.2985,                 3.0839,                 2.3769,                0.00252,                0.00155,                0.00051,                  9e-05,                 4.7771,                 69.567,                 8.6439,             0.00099965,             0.00099965,             0.00099965
                      8,                 4.2354,                 3.0785,                 2.3304,                0.00252,                0.00155,                0.00051,                  9e-05,                 4.7805,                 7.4643,                  10.89,             0.00099952,             0.00099952,             0.00099952
                      9,                  4.241,                 2.9861,                 2.3094,                0.00252,                0.00155,                0.00051,                  9e-05,                      0,                      0,                      0,             0.00099937,             0.00099937,             0.00099937
                     10,                 4.2907,                 3.0107,                 2.3502,                0.00252,                0.00155,                0.00051,                  9e-05,                      0,                      0,                      0,             0.00099921,             0.00099921,             0.00099921
                     11,                 4.3471,                 3.0185,                 2.4033,                0.00252,                0.00155,                0.00051,                  9e-05,                      0,                      0,                      0,             0.00099902,             0.00099902,             0.00099902
                     12,                 4.3094,                 2.9847,                 2.3898,                0.00252,                0.00155,                0.00051,                  9e-05,                 5.8029,                 5.6633,                 15.615,             0.00099882,             0.00099882,             0.00099882
                     13,                  4.279,                  3.079,                 2.4046,                0.00252,                0.00155,                0.00051,                  9e-05,                 4.9713,                 5.9259,                 3.5028,             0.00099859,             0.00099859,             0.00099859
                     14,                 4.2327,                 2.9881,                 2.3483,                 0.0006,                0.00464,                0.00031,                 0.0001,                 4.3769,                 6.3253,                 4.1959,             0.00099835,             0.00099835,             0.00099835
                     15,                 4.2183,                 2.9697,                 2.3193,                 0.0006,                0.00464,                0.00031,                 0.0001,                 4.8443,                 7.6607,                 6.3765,             0.00099809,             0.00099809,             0.00099809
                     16,                 4.2131,                 2.9897,                 2.2962,                 0.0006,                0.00464,                0.00031,                 0.0001,                 4.6182,                 6.6504,                 3.5572,              0.0009978,              0.0009978,              0.0009978
                     17,                 4.1944,                 2.9554,                 2.2212,                0.00218,                0.00929,                 0.0006,                0.00017,                 4.7635,                 136.81,                  4.639,              0.0009975,              0.0009975,              0.0009975
                     18,                 4.2196,                 2.9578,                 2.2368,                0.00295,                0.00155,                0.00052,                0.00012,                 5.3177,                 254.03,                 7.6387,             0.00099718,             0.00099718,             0.00099718
                     19,                 4.1725,                 3.0397,                 2.2422,                0.00295,                0.00155,                0.00052,                0.00012,                 5.1156,                 5.5291,                 6.9817,             0.00099684,             0.00099684,             0.00099684
                     20,                 4.1573,                 3.1501,                 2.2556,                0.00295,                0.00155,                0.00052,                0.00012,                 4.8506,                 6.4987,                 5.2652,             0.00099648,             0.00099648,             0.00099648
                     21,                 4.1652,                 3.0308,                 2.2564,                0.00295,                0.00155,                0.00052,                0.00012,                  2.863,                 5.7293,                 3.9451,              0.0009961,              0.0009961,              0.0009961
                     22,                 4.2208,                 2.9148,                 2.3033,                0.00295,                0.00155,                0.00052,                0.00012,                      0,                      0,                      0,              0.0009957,              0.0009957,              0.0009957
                     23,                 4.2329,                 3.0486,                  2.285,                0.00295,                0.00155,                0.00052,                0.00012,                 4.7176,                 6.5167,                 2.5086,             0.00099528,             0.00099528,             0.00099528
                     24,                 4.2302,                 3.0129,                 2.2929,                0.00295,                0.00155,                0.00052,                0.00012,                0.41602,                0.60498,                0.76775,             0.00099484,             0.00099484,             0.00099484
                     25,                 4.1612,                 3.0177,                 2.2392,                0.00295,                0.00155,                0.00052,                0.00012,                 5.7271,                 7.2543,                 7.1287,             0.00099438,             0.00099438,             0.00099438
                     26,                 4.1811,                 3.1337,                 2.2059,                0.00295,                0.00155,                0.00052,                0.00012,                 4.6035,                 4.7688,                  2.907,             0.00099391,             0.00099391,             0.00099391
                     27,                 4.1398,                 2.9258,                 2.1595,                0.00295,                0.00155,                0.00052,                0.00012,                 4.7811,                 4.5018,                 3.3277,             0.00099341,             0.00099341,             0.00099341
                     28,                 4.1894,                 2.9524,                 2.2304,                 0.0027,                0.02632,                0.00188,                0.00041,                 4.7373,                 4.2186,                 3.7063,             0.00099289,             0.00099289,             0.00099289
                     29,                 4.2592,                  2.938,                 2.3192,                0.00196,                0.00619,                0.00136,                 0.0007,                 4.2863,                 6.0476,                 3.2309,             0.00099236,             0.00099236,             0.00099236
                     30,                 4.1633,                 2.9412,                  2.221,                0.00438,                0.01393,                0.00226,                0.00064,                 4.6766,                 8.9194,                 5.9321,             0.00099181,             0.00099181,             0.00099181
