                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3571,                  8.476,                 2.9022,                0.00136,                0.02167,                0.00075,                0.00025,                 4.4248,                 6.2837,                 2.3361,                    0.1,                   0.02,                   0.02
                      2,                 4.1365,                 5.1182,                 2.2441,                  0.002,                0.01238,                0.00046,                0.00013,                 4.5329,                 47.229,                 3.7028,                    0.1,                  0.041,                  0.041
                      3,                 4.3343,                 23.493,                 2.3741,                  0.002,                0.01238,                0.00046,                0.00013,                 4.4344,                    inf,                 2.4249,               0.099998,               0.061998,               0.061998
                      4,                 4.5369,                 13.271,                 2.5497,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099993,               0.082993,               0.082993
                      5,                 4.7333,                 5.6921,                 2.7413,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099984,               0.099984,               0.099984
                      6,                 4.8481,                 6.0486,                 2.9854,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099976,               0.099976,               0.099976
                      7,                 4.9328,                 13.303,                 2.9562,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099965,               0.099965,               0.099965
                      8,                 4.8918,                 13.191,                 3.0994,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099952,               0.099952,               0.099952
                      9,                 4.9652,                 211.05,                 3.1168,                  0.002,                0.01238,                0.00046,                0.00013,                    nan,                    nan,                    nan,               0.099937,               0.099937,               0.099937
                     10,                 4.8689,                 11.037,                 2.8516,                0.00045,                0.00464,                0.00022,                  5e-05,                    nan,                    nan,                    nan,               0.099921,               0.099921,               0.099921
                     11,                 4.8378,                  5.485,                 2.8289,                0.00045,                0.00464,                0.00022,                  5e-05,                 4.5765,                 4.6486,                 2.7007,               0.099902,               0.099902,               0.099902
                     12,                 4.8723,                 7.3707,                 2.8254,                0.00045,                0.00464,                0.00022,                  5e-05,                 4.5363,                 4.8241,                  2.537,               0.099882,               0.099882,               0.099882
                     13,                 4.8594,                 8.2311,                 2.7735,                0.00045,                0.00464,                0.00022,                  5e-05,                 4.6204,                 8.3057,                  2.692,               0.099859,               0.099859,               0.099859
                     14,                 4.7305,                 17.144,                 2.6245,                0.00045,                0.00464,                0.00022,                  5e-05,                 4.6125,                 4.9073,                 2.6029,               0.099835,               0.099835,               0.099835
                     15,                 4.7157,                 4.0805,                  2.601,                0.00045,                0.00464,                0.00022,                  5e-05,                 4.5052,                    nan,                 2.4332,               0.099809,               0.099809,               0.099809
                     16,                 4.5879,                 4.1204,                 2.5566,                0.00054,                0.01084,                0.00028,                  8e-05,                 4.5503,                 3.7378,                 2.5471,                0.09978,                0.09978,                0.09978
                     17,                 4.6281,                 3.9327,                 2.5715,                0.00044,                0.00929,                0.00023,                  8e-05,                 4.4927,                    nan,                  2.501,                0.09975,                0.09975,                0.09975
                     18,                 4.7947,                 3.9056,                 2.7652,                0.00046,                0.00464,                0.00011,                  6e-05,                      0,                    inf,                      0,               0.099718,               0.099718,               0.099718
                     19,                 4.8664,                 4.6178,                 2.8364,                0.00045,                0.01393,                0.00023,                  4e-05,                 4.6239,                  3.858,                 2.6445,               0.099684,               0.099684,               0.099684
                     20,                 4.7369,                 3.9195,                 2.5738,                0.00164,                0.04025,                0.00091,                0.00019,                 4.5374,                 3.8353,                  2.491,               0.099648,               0.099648,               0.099648
                     21,                 4.7409,                 3.8347,                 2.6419,                0.00055,                0.01703,                0.00052,                0.00013,                  4.561,                  4.407,                  2.508,                0.09961,                0.09961,                0.09961
                     22,                 4.7243,                 3.5853,                 2.6063,                 0.0004,                0.01238,                0.00021,                  6e-05,                 4.8622,                  4.564,                 2.6476,                0.09957,                0.09957,                0.09957
                     23,                 4.6568,                 4.0286,                 2.4935,                0.00169,                0.05263,                0.00097,                0.00022,                 4.5512,                 3.6863,                 2.4238,               0.099528,               0.099528,               0.099528
