                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  4.369,                 10.353,                 3.1021,                0.05762,                0.01084,                0.00291,                0.00069,                 4.1806,                 7.0647,                 2.2829,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.2543,                  7.916,                 2.9554,                0.04377,                0.01548,                0.00483,                0.00121,                  4.033,                 6.1508,                 2.2349,                0.05941,                0.00041,                0.00041
                      3,                 4.1677,                 6.2916,                  2.734,                0.01558,                0.01548,                0.00313,                0.00082,                 4.0006,                 4.6733,                  2.141,                0.03862,             0.00061998,             0.00061998
                      4,                 4.1055,                 5.2484,                 2.5311,                0.02532,                0.02167,                0.00559,                0.00145,                  3.867,                 5.3685,                 1.8591,                0.01783,             0.00082993,             0.00082993
                      5,                 3.9482,                 4.5977,                 2.2968,                 0.0592,                0.03406,                0.01368,                0.00367,                 3.6308,                 3.5366,                 1.8426,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.9939,                 5.4257,                 2.2598,                0.08433,                0.03715,                0.01542,                0.00367,                 3.6711,                 3.4458,                 1.9028,             0.00099976,             0.00099976,             0.00099976
                      7,                  3.783,                 3.8854,                 2.1332,                0.08937,                0.06966,                 0.0253,                0.00703,                 3.5789,                 3.5194,                 1.8772,             0.00099965,             0.00099965,             0.00099965
                      8,                 3.6728,                 3.7524,                 2.0601,                0.11082,                0.06926,                0.03346,                0.00967,                 3.5242,                 3.6136,                 1.8665,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.6391,                 3.5334,                 1.9827,                0.12294,                0.06037,                0.03158,                0.00898,                 3.5149,                 3.5247,                 1.8411,             0.00099937,             0.00099937,             0.00099937
                     10,                 3.5292,                 3.2393,                 1.9394,                 0.1231,                 0.0774,                0.04383,                0.01384,                 3.4238,                 2.9282,                 1.7826,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.4907,                 3.1658,                 1.9416,                0.16608,                0.08669,                0.05372,                0.01718,                 3.3278,                 2.9335,                 1.7941,             0.00099902,             0.00099902,             0.00099902
                     12,                  3.414,                 3.1429,                 1.8867,                0.18606,                0.08204,                0.06045,                0.02117,                  3.239,                 2.7038,                 1.7478,             0.00099882,             0.00099882,             0.00099882
                     13,                 3.2715,                 2.9844,                 1.8481,                0.14906,                0.08359,                0.06176,                0.02164,                 3.1941,                 2.7024,                 1.7214,             0.00099859,             0.00099859,             0.00099859
                     14,                 3.3081,                 2.9075,                 1.8984,                0.19941,                0.07895,                 0.0655,                0.02064,                 3.2295,                 2.5646,                 1.7296,             0.00099835,             0.00099835,             0.00099835
                     15,                 3.2501,                 2.8267,                 1.8239,                0.17685,                0.10526,                0.07396,                0.02481,                 3.1804,                 2.3756,                  1.713,             0.00099809,             0.00099809,             0.00099809
                     16,                 3.2466,                 2.8728,                 1.7652,                0.26199,                0.06811,                0.07092,                0.02534,                  3.197,                 2.5204,                 1.6969,              0.0009978,              0.0009978,              0.0009978
                     17,                 3.2139,                  2.791,                 1.7241,                0.23575,                 0.0805,                0.08105,                0.02941,                 3.1284,                 2.4238,                 1.6893,              0.0009975,              0.0009975,              0.0009975
                     18,                 3.1136,                 2.7084,                  1.751,                0.31484,                0.09288,                0.09466,                0.03162,                 3.1775,                 2.3302,                 1.7056,             0.00099718,             0.00099718,             0.00099718
                     19,                 3.0744,                 2.7027,                 1.7523,                0.26245,                0.08978,                0.08259,                 0.0286,                 3.1718,                 2.4008,                 1.7077,             0.00099684,             0.00099684,             0.00099684
                     20,                 3.0959,                 2.6469,                 1.7339,                0.20829,                  0.113,                0.09131,                0.03268,                 3.1385,                 2.2645,                 1.6772,             0.00099648,             0.00099648,             0.00099648
                     21,                 3.0313,                 2.6009,                 1.7351,                 0.2102,                0.10217,                0.09164,                0.03346,                 3.1288,                 2.2878,                  1.654,              0.0009961,              0.0009961,              0.0009961
                     22,                 2.9756,                 2.4905,                 1.6837,                0.21736,                0.14706,                0.09886,                0.03568,                 3.0276,                 2.2758,                 1.6404,              0.0009957,              0.0009957,              0.0009957
                     23,                 3.0563,                 2.4991,                  1.701,                 0.2036,                 0.1161,                0.08717,                 0.0334,                 3.0328,                 2.3243,                  1.632,             0.00099528,             0.00099528,             0.00099528
                     24,                 3.0173,                 2.4531,                 1.6724,                0.25162,                0.11146,                0.09531,                0.03506,                 2.9794,                 2.2504,                 1.5765,             0.00099484,             0.00099484,             0.00099484
                     25,                 2.9708,                 2.4744,                 1.6601,                0.26245,                0.10217,                0.09574,                0.03483,                 2.9016,                 2.1668,                 1.5983,             0.00099438,             0.00099438,             0.00099438
