                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.5012,                 35.509,                 3.4697,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                 4.4165,                 5.6784,                 3.4906,                0.00045,                0.00464,                0.00013,                  3e-05,                      0,                    inf,                      0,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.3499,                 3.7465,                 2.7967,                0.00045,                0.00464,                0.00013,                  3e-05,                 4.5666,                 10.892,                 6.6081,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.4035,                 4.2747,                 2.8248,                0.00074,                0.01703,                0.00028,                0.00013,                 5.2853,                    inf,                 23.424,               0.025299,              0.0082993,              0.0082993
                      5,                 4.3768,                 3.6408,                  2.754,                0.00259,                 0.0805,                0.00147,                 0.0004,                 5.3252,                    inf,                  55.17,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.3635,                 4.2867,                 2.4853,                0.00085,                0.02632,                0.00045,                0.00011,                 5.2975,                    inf,                 101.02,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.3186,                 4.4764,                 2.5371,                0.00021,                 0.0031,                  6e-05,                  2e-05,                 5.9064,                    inf,                 22.548,              0.0099965,              0.0099965,              0.0099965
                      8,                 4.3835,                 4.1892,                  2.834,                  0.001,                0.00929,                 0.0005,                0.00014,                 4.4649,                    inf,                 20.901,              0.0099952,              0.0099952,              0.0099952
                      9,                 4.3671,                 3.3268,                 2.5421,                0.00149,                0.01393,                0.00058,                  9e-05,                 5.6981,                 4606.1,                 18.065,              0.0099937,              0.0099937,              0.0099937
                     10,                 4.4043,                 3.3255,                 3.3367,                0.00109,                0.00929,                0.00018,                  4e-05,                 5.5005,                 1649.1,                 59.342,              0.0099921,              0.0099921,              0.0099921
                     11,                 4.3902,                 3.4045,                 2.5267,                0.00061,                0.00619,                0.00027,                  5e-05,                 5.4055,                    inf,                  82.82,              0.0099902,              0.0099902,              0.0099902
                     12,                 4.3893,                 3.6229,                 2.6298,                0.00025,                0.00774,                0.00013,                  3e-05,                 5.0043,                    inf,                 35.294,              0.0099882,              0.0099882,              0.0099882
                     13,                 4.3975,                 3.6752,                 2.6189,                0.00023,                0.00464,                0.00012,                  4e-05,                 4.8442,                    inf,                 22.217,              0.0099859,              0.0099859,              0.0099859
                     14,                 4.4221,                 4.5034,                 2.5294,                0.00109,                0.00464,                0.00052,                0.00019,                 4.9644,                 29.339,                 26.175,              0.0099835,              0.0099835,              0.0099835
                     15,                 4.4088,                 14.299,                 2.6255,                  5e-05,                0.00155,                  3e-05,                  1e-05,                 4.5013,                    inf,                 24.086,              0.0099809,              0.0099809,              0.0099809
                     16,                 4.3518,                 3.9454,                 2.5948,                  5e-05,                0.00155,                  3e-05,                  1e-05,                 4.5389,                    inf,                 17.939,               0.009978,               0.009978,               0.009978
                     17,                 4.3585,                 4.2413,                 2.5737,                  5e-05,                0.00155,                  3e-05,                  1e-05,                 5.1021,                 51.011,                 28.247,               0.009975,               0.009975,               0.009975
                     18,                 4.4211,                 11.882,                 2.8565,                 0.0013,                 0.0031,                0.00027,                  8e-05,                 4.8459,                 103.55,                 38.922,              0.0099718,              0.0099718,              0.0099718
                     19,                  4.443,                 4.9564,                 3.5474,                 0.0004,                0.01238,                 0.0002,                  7e-05,                 5.1768,                    inf,                 6.1186,              0.0099684,              0.0099684,              0.0099684
                     20,                 4.4822,                 3.7016,                  2.817,                0.00142,                0.00929,                0.00034,                0.00012,                 5.0045,                    inf,                 13.268,              0.0099648,              0.0099648,              0.0099648
                     21,                 4.4246,                 4.1326,                 3.3173,                0.00142,                0.00929,                0.00034,                0.00012,                 5.0856,                    inf,                 6.2459,               0.009961,               0.009961,               0.009961
                     22,                 4.3475,                 3.7405,                 2.6151,                  5e-05,                0.00155,                  2e-05,                  1e-05,                 5.0773,                    inf,                 7.5019,               0.009957,               0.009957,               0.009957
                     23,                 4.3867,                 4.0637,                 2.5948,                  5e-05,                0.00155,                  2e-05,                  1e-05,                 4.8001,                    inf,                 40.966,              0.0099528,              0.0099528,              0.0099528
                     24,                 4.3777,                 4.1436,                 2.5678,                 0.0002,                0.00619,                 0.0001,                  2e-05,                 4.9857,                    inf,                 49.847,              0.0099484,              0.0099484,              0.0099484
                     25,                 4.3546,                 3.6746,                 2.6217,                0.00042,                0.01238,                0.00021,                  6e-05,                      0,                 21.603,                      0,              0.0099438,              0.0099438,              0.0099438
                     26,                 4.3538,                 3.5447,                 2.6103,                0.00054,                0.01238,                0.00023,                  7e-05,                      0,                    inf,                      0,              0.0099391,              0.0099391,              0.0099391
                     27,                 4.3305,                 3.3157,                 2.6059,                 0.0006,                0.01858,                0.00031,                  8e-05,                      0,                    inf,                      0,              0.0099341,              0.0099341,              0.0099341
                     28,                 4.3606,                 3.3426,                 3.2979,                 0.0006,                0.01858,                0.00031,                  8e-05,                      0,                    inf,                      0,              0.0099289,              0.0099289,              0.0099289
                     29,                 4.3833,                 3.5203,                 2.8629,                 0.0004,                0.01238,                 0.0002,                  6e-05,                 2.5332,                    inf,                 41.547,              0.0099236,              0.0099236,              0.0099236
