                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3718,                 10.352,                 3.1041,                 0.0426,                0.01238,                0.00306,                0.00071,                 4.1858,                 7.0898,                 2.2914,                 0.0802,                 0.0002,                 0.0002
                      2,                 4.2288,                 7.8973,                 2.9248,                0.05256,                0.01393,                 0.0037,                0.00091,                 3.9373,                 6.2493,                 2.1745,                0.05941,                0.00041,                0.00041
                      3,                 4.1685,                 6.2332,                 2.7266,                 0.0216,                0.03117,                0.00587,                0.00139,                  4.092,                 4.3051,                 2.2291,                0.03862,             0.00061998,             0.00061998
                      4,                 4.1226,                 5.0958,                 2.5362,                0.00953,                0.02322,                0.00551,                0.00103,                 3.8735,                 4.9603,                 2.0298,                0.01783,             0.00082993,             0.00082993
                      5,                 3.9408,                 4.4181,                 2.2738,                0.08526,                0.04025,                0.01226,                0.00256,                 3.6625,                 3.8637,                 1.9068,             0.00099984,             0.00099984,             0.00099984
                      6,                 3.8988,                 4.9376,                   2.21,                0.07168,                0.03715,                 0.0127,                0.00304,                 3.4913,                  3.512,                 1.8299,             0.00099976,             0.00099976,             0.00099976
                      7,                 3.7342,                 3.7377,                  2.081,                0.09247,                0.06502,                 0.0248,                0.00597,                  3.587,                 3.8952,                 1.8624,             0.00099965,             0.00099965,             0.00099965
                      8,                 3.6225,                 3.5477,                 1.9852,                0.12689,                 0.0743,                0.03428,                0.01073,                  3.481,                 3.4394,                 1.7711,             0.00099952,             0.00099952,             0.00099952
                      9,                 3.6085,                 3.3424,                 1.9359,                0.10292,                0.08824,                0.04333,                0.01518,                 3.4038,                 3.1713,                 1.7817,             0.00099937,             0.00099937,             0.00099937
                     10,                  3.496,                 3.0596,                 1.8785,                 0.1731,                0.09133,                0.06224,                0.02362,                 3.4045,                 2.6114,                 1.7983,             0.00099921,             0.00099921,             0.00099921
                     11,                 3.4391,                 2.9969,                 1.8987,                0.18292,                0.10526,                0.06436,                0.02272,                 3.2702,                 2.5755,                 1.8212,             0.00099902,             0.00099902,             0.00099902
                     12,                 3.3777,                 3.0102,                 1.8681,                0.20525,                0.07276,                0.05752,                0.02065,                 3.3349,                 2.5547,                 1.7975,             0.00099882,             0.00099882,             0.00099882
                     13,                 3.2506,                 2.8028,                 1.8245,                0.18669,                0.09752,                 0.0717,                0.02479,                 3.2195,                 2.4344,                  1.779,             0.00099859,             0.00099859,             0.00099859
                     14,                 3.2855,                 2.7541,                 1.8664,                0.24695,                 0.0774,                 0.0726,                0.02189,                 3.3493,                 2.4391,                 1.8065,             0.00099835,             0.00099835,             0.00099835
                     15,                 3.1794,                 2.6505,                 1.7742,                 0.2301,                0.10217,                0.08147,                0.02657,                 3.2729,                 2.3812,                 1.7442,             0.00099809,             0.00099809,             0.00099809
                     16,                 3.1794,                 2.7754,                 1.7255,                0.31702,                0.09752,                0.08433,                0.02942,                 3.1834,                 2.3532,                 1.6898,              0.0009978,              0.0009978,              0.0009978
                     17,                 3.1456,                 2.6349,                 1.7053,                0.29736,                0.10062,                0.08843,                0.03172,                 3.0993,                 2.3492,                 1.6702,              0.0009975,              0.0009975,              0.0009975
                     18,                 3.0599,                 2.5508,                 1.7446,                0.27655,                0.10829,                  0.095,                0.03558,                 3.1405,                 2.2921,                    1.7,             0.00099718,             0.00099718,             0.00099718
