                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2656,                  9.701,                 2.8273,                0.06518,                 0.0031,                0.00309,                0.00061,                 3.9634,                  6.841,                 2.0572,              6.524e-05,              6.524e-05,              6.524e-05
                      2,                 3.8795,                 5.0514,                 2.1638,                0.06597,                0.06347,                0.01813,                 0.0057,                 3.6572,                 3.4435,                 1.8377,             0.00013255,             0.00013255,             0.00013255
                      3,                 3.6847,                 4.0057,                 2.0185,                0.14168,                 0.0743,                0.03899,                0.01244,                 3.4651,                 4.1769,                 1.7998,             0.00019959,             0.00019959,             0.00019959
                      4,                 3.5242,                 4.0797,                 1.9299,                0.13376,                0.05882,                 0.0266,                0.00771,                 3.2651,                 2.8936,                 1.7474,             0.00023162,             0.00023162,             0.00023162
                      5,                 3.3121,                 3.1425,                 1.8446,                0.16046,                0.10149,                 0.0583,                   0.02,                 3.2681,                 2.5692,                 1.7123,             0.00023115,             0.00023115,             0.00023115
                      6,                 3.2136,                 3.2138,                 1.8603,                0.20037,                0.10836,                0.07313,                0.02553,                 3.1837,                  2.361,                 1.7176,             0.00023069,             0.00023069,             0.00023069
                      7,                 2.9975,                 2.8659,                 1.7222,                0.23384,                0.10372,                0.08119,                 0.0292,                 3.0662,                 2.4059,                 1.6675,             0.00023023,             0.00023023,             0.00023023
                      8,                 2.9943,                 2.7752,                 1.7078,                0.19043,                0.13158,                0.08161,                 0.0304,                 3.0284,                 2.1676,                 1.6344,             0.00022977,             0.00022977,             0.00022977
                      9,                 3.0467,                 2.5523,                  1.761,                0.20841,                0.12145,                0.09325,                0.03526,                 3.0407,                 2.3657,                 1.6622,             0.00022931,             0.00022931,             0.00022931
                     10,                 2.8821,                 2.6227,                  1.684,                0.20909,                0.11765,                0.08627,                0.03044,                 3.0578,                 2.1997,                  1.651,             0.00022885,             0.00022885,             0.00022885
                     11,                 2.9755,                 2.5264,                 1.7022,                0.22084,                0.14087,                0.09285,                0.03068,                 3.0084,                   2.24,                 1.6268,             0.00022839,             0.00022839,             0.00022839
                     12,                 2.9099,                 2.5114,                  1.689,                0.23143,                0.14241,                0.09817,                0.03815,                 2.8727,                  2.313,                 1.5712,             0.00022793,             0.00022793,             0.00022793
                     13,                  2.806,                 2.3127,                 1.6168,                0.24418,                0.15015,                0.10351,                 0.0375,                 2.8276,                 2.1389,                  1.577,             0.00022746,             0.00022746,             0.00022746
                     14,                 2.8198,                 2.3663,                 1.6224,                0.22173,                0.14396,                0.09138,                0.03285,                 2.8487,                  2.259,                  1.582,               0.000227,               0.000227,               0.000227
                     15,                 2.8129,                 2.2388,                 1.6295,                0.24639,                0.15944,                0.10748,                0.03759,                  2.841,                 2.0651,                 1.5908,             0.00022654,             0.00022654,             0.00022654
                     16,                 2.6803,                 2.4119,                 1.5682,                0.27038,                0.15015,                0.11443,                0.04334,                 2.8482,                 2.0588,                 1.5519,             0.00022608,             0.00022608,             0.00022608
                     17,                 2.7129,                 2.1881,                 1.5654,                0.26345,                0.13467,                0.10254,                0.03687,                 2.8684,                  2.104,                  1.578,             0.00022562,             0.00022562,             0.00022562
                     18,                 2.5889,                 2.2433,                 1.5413,                0.23872,                 0.1517,                0.11573,                0.04471,                 2.7424,                 2.0981,                  1.543,             0.00022516,             0.00022516,             0.00022516
                     19,                 2.6462,                 2.1513,                 1.5557,                 0.2404,                 0.1548,                0.11126,                 0.0434,                 2.7641,                 2.0631,                 1.5511,              0.0002247,              0.0002247,              0.0002247
