                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3199,                 30.618,                  2.858,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                 4.1565,                  3.682,                  2.364,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.0853,                 3.2838,                 2.2475,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.1237,                 3.1616,                 2.2548,                0.00016,                 0.0031,                  8e-05,                  2e-05,                    nan,                    nan,                    nan,               0.025299,              0.0082993,              0.0082993
                      5,                 4.0375,                 3.0602,                 2.2051,                0.00016,                 0.0031,                  8e-05,                  2e-05,                    nan,                    nan,                    nan,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.0831,                 3.3504,                 2.2474,                  5e-05,                0.00155,                  2e-05,                      0,                 5.0283,                    nan,                   25.5,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.0016,                 2.9103,                 2.2366,                0.00126,                 0.0387,                0.00069,                0.00019,                 4.6688,                    inf,                 7.2952,              0.0099965,              0.0099965,              0.0099965
                      8,                 3.9404,                 2.9743,                 2.2041,                0.00239,                0.06347,                0.00178,                 0.0004,                 4.7485,                    inf,                  7.483,              0.0099952,              0.0099952,              0.0099952
                      9,                 3.9472,                 2.8409,                 2.1757,                0.00952,                0.06037,                0.00281,                0.00064,                 4.5509,                    inf,                 4.3076,              0.0099937,              0.0099937,              0.0099937
                     10,                 3.8909,                 2.8009,                 2.1456,                0.01461,                0.08359,                0.00661,                0.00153,                 4.1474,                 41.291,                 2.6958,              0.0099921,              0.0099921,              0.0099921
                     11,                  3.905,                 2.8447,                 2.1602,                0.05971,                0.06811,                0.02286,                0.00557,                 4.1504,                 18.524,                  2.999,              0.0099902,              0.0099902,              0.0099902
                     12,                 3.8894,                 2.9466,                 2.1364,                0.07182,                0.06966,                0.02648,                0.01013,                 3.8817,                 15.016,                 2.8176,              0.0099882,              0.0099882,              0.0099882
                     13,                 3.8146,                 2.8255,                  2.134,                0.05755,                0.07121,                0.02611,                0.00843,                 3.8515,                   6.47,                  2.477,              0.0099859,              0.0099859,              0.0099859
                     14,                 3.8177,                 2.8139,                 2.1488,                0.06432,                0.04799,                0.01888,                0.00565,                 3.8662,                 5.2332,                  2.367,              0.0099835,              0.0099835,              0.0099835
