                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4599,                 18.062,                 2.9822,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    0.1,                   0.02,                   0.02
                      2,                 4.3246,                 4.0583,                   2.45,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                    0.1,                  0.041,                  0.041
                      3,                 4.2869,                 4.0045,                 2.4484,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.099998,               0.061998,               0.061998
                      4,                 4.4027,                 3.9628,                 2.5196,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.099993,               0.082993,               0.082993
                      5,                 4.3139,                  3.903,                 2.3623,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,               0.099984,               0.099984,               0.099984
                      6,                 4.3098,                 4.8808,                 2.4563,                0.00041,                0.00774,                 0.0002,                  5e-05,                    nan,                    nan,                    nan,               0.099976,               0.099976,               0.099976
                      7,                 4.3126,                 3.9534,                 2.3912,                0.00041,                0.00774,                 0.0002,                  5e-05,                    nan,                    nan,                    nan,               0.099965,               0.099965,               0.099965
                      8,                 4.3148,                 4.0984,                 2.3406,                0.00045,                0.01393,                0.00025,                  9e-05,                 4.7389,                 6.0169,                 7.1173,               0.099952,               0.099952,               0.099952
                      9,                 4.3324,                 3.9821,                 2.4134,                 0.0015,                0.00619,                  0.002,                0.00059,                 4.4659,                 4.2984,                 2.6492,               0.099937,               0.099937,               0.099937
                     10,                 4.3065,                 3.9509,                 2.2822,                0.00085,                0.02632,                0.00047,                 0.0001,                 4.3312,                 4.6772,                 2.3503,               0.099921,               0.099921,               0.099921
                     11,                 4.3284,                 3.8318,                 2.3005,                0.00075,                0.02322,                0.00039,                  9e-05,                  4.257,                 4.8232,                  2.447,               0.099902,               0.099902,               0.099902
                     12,                 4.3442,                 3.7995,                 2.3388,                0.00048,                0.01393,                0.00026,                  5e-05,                 4.3566,                 3.8392,                 2.5949,               0.099882,               0.099882,               0.099882
                     13,                 4.3395,                 3.6679,                  2.384,                0.00055,                0.01703,                0.00032,                0.00011,                 4.3701,                 3.8968,                 2.4354,               0.099859,               0.099859,               0.099859
                     14,                 4.3038,                 3.6137,                 2.3759,                 0.0006,                0.01858,                0.00032,                0.00011,                 4.3971,                 3.8899,                 2.5145,               0.099835,               0.099835,               0.099835
                     15,                 4.2864,                 3.5331,                 2.3093,                0.00065,                0.02012,                0.00037,                 0.0001,                 4.3262,                 3.9783,                 2.5358,               0.099809,               0.099809,               0.099809
                     16,                 4.2979,                 3.5481,                 2.2671,                 0.0004,                0.01238,                 0.0002,                  6e-05,                 4.2044,                  3.808,                 2.3176,                0.09978,                0.09978,                0.09978
                     17,                 4.2908,                 3.5694,                 2.2311,                 0.0004,                0.01238,                 0.0002,                  6e-05,                 4.4174,                 5.7588,                 2.4633,                0.09975,                0.09975,                0.09975
                     18,                 4.2923,                 3.3835,                 2.2845,                 0.0005,                0.01548,                0.00027,                  5e-05,                 4.3475,                  3.581,                 2.3884,               0.099718,               0.099718,               0.099718
                     19,                  4.305,                 3.4197,                 2.3321,                 0.0056,                0.00619,                0.00075,                0.00016,                 4.2814,                 4.2995,                 2.2511,               0.099684,               0.099684,               0.099684
                     20,                 4.2225,                 3.2253,                 2.2591,                0.00114,                 0.0356,                0.00089,                 0.0002,                 4.2274,                 3.6274,                 2.1731,               0.099648,               0.099648,               0.099648
                     21,                 4.2642,                 3.3494,                 2.2816,                0.00114,                 0.0356,                0.00089,                 0.0002,                 4.4635,                    nan,                 2.7039,                0.09961,                0.09961,                0.09961
                     22,                 4.2727,                 3.0803,                 2.2706,                0.00179,                0.05573,                0.00126,                0.00029,                 4.3398,                 4.0349,                 2.2333,                0.09957,                0.09957,                0.09957
                     23,                 4.3216,                  3.108,                 2.3156,                 0.0005,                0.01548,                0.00026,                  8e-05,                 4.3779,                  10.16,                  2.284,               0.099528,               0.099528,               0.099528
                     24,                 4.3077,                 3.0098,                 2.3213,                 0.0009,                0.02786,                0.00047,                0.00016,                 4.3573,                 5.9106,                 2.2577,               0.099484,               0.099484,               0.099484
                     25,                 4.2724,                 3.0522,                 2.2835,                0.00323,                0.10062,                0.00196,                0.00051,                 4.3015,                 4.6371,                 2.2511,               0.099438,               0.099438,               0.099438
                     26,                 4.2493,                 3.0744,                 2.2416,                0.00522,                0.16254,                0.00342,                0.00082,                 4.3246,                 3.2702,                 2.2414,               0.099391,               0.099391,               0.099391
                     27,                 4.2278,                 2.9288,                 2.2133,                0.00567,                0.17647,                0.00401,                0.00096,                 4.3273,                 3.0865,                 2.2278,               0.099341,               0.099341,               0.099341
                     28,                 4.2708,                 2.9648,                 2.2653,                0.00613,                0.18885,                0.00462,                0.00112,                 4.3194,                 3.1367,                 2.1945,               0.099289,               0.099289,               0.099289
                     29,                  4.254,                 2.9725,                 2.2803,                0.00433,                0.13467,                 0.0027,                0.00069,                 4.3326,                 5.1853,                 2.1984,               0.099236,               0.099236,               0.099236
                     30,                  4.283,                 3.0865,                 2.2516,                0.00503,                 0.1548,                0.00306,                0.00074,                 4.2903,                 3.5318,                 2.1941,               0.099181,               0.099181,               0.099181
                     31,                 4.2374,                  3.056,                 2.3839,                0.00254,                0.07895,                0.00151,                0.00032,                 4.3166,                 3.4512,                 2.2504,               0.099123,               0.099123,               0.099123
                     32,                 4.2348,                  3.043,                  2.278,                0.00507,                0.15789,                0.00334,                 0.0009,                 4.2714,                 3.4641,                 2.2759,               0.099064,               0.099064,               0.099064
                     33,                 4.2779,                 3.0079,                 2.2693,                0.00507,                0.15789,                0.00381,                0.00092,                 4.2651,                 4.2814,                 2.2485,               0.099003,               0.099003,               0.099003
                     34,                 4.2484,                 2.8781,                 2.2586,                0.00499,                0.13622,                0.00332,                0.00083,                  4.268,                 3.3082,                 2.1903,                0.09894,                0.09894,                0.09894
                     35,                 4.2247,                 2.9449,                 2.2407,                0.00597,                0.12074,                0.00359,                0.00088,                 4.3228,                 3.5703,                 2.2006,               0.098875,               0.098875,               0.098875
                     36,                 4.1872,                  2.918,                 2.1933,                0.00779,                0.00464,                0.00402,                0.00186,                 4.2478,                 4.1162,                 2.2211,               0.098808,               0.098808,               0.098808
                     37,                 4.1618,                 2.8395,                 2.2396,                0.00455,                0.06966,                0.00287,                0.00064,                 4.3129,                 3.5083,                 2.2309,               0.098739,               0.098739,               0.098739
                     38,                 4.1985,                 2.8858,                 2.2858,                0.00139,                0.04334,                0.00107,                0.00028,                 4.3572,                 3.5115,                 2.2926,               0.098668,               0.098668,               0.098668
                     39,                 4.2145,                 2.9305,                 2.2296,                0.00507,                0.15789,                0.00383,                0.00092,                 4.3522,                 3.4442,                 2.3073,               0.098596,               0.098596,               0.098596
                     40,                  4.211,                 2.9922,                 2.2733,                0.00343,                0.10681,                0.00457,                0.00127,                 4.4184,                 3.7847,                 2.3389,               0.098521,               0.098521,               0.098521
                     41,                 4.1408,                  2.942,                 2.2591,                0.00378,                0.11765,                0.00474,                0.00117,                 4.4384,                 3.7004,                 2.3951,               0.098445,               0.098445,               0.098445
                     42,                  4.125,                 2.9046,                 2.1822,                0.00541,                0.10991,                0.00422,                0.00101,                 4.3577,                 3.5679,                 2.2982,               0.098367,               0.098367,               0.098367
                     43,                 4.0984,                 2.9518,                 2.1893,                0.00754,                 0.1192,                0.00435,                0.00104,                 4.3312,                 3.5876,                  2.277,               0.098286,               0.098286,               0.098286
                     44,                  4.104,                 2.9362,                 2.1988,                0.00673,                0.16254,                0.00451,                0.00106,                 4.2994,                 3.5225,                 2.3213,               0.098204,               0.098204,               0.098204
                     45,                 4.1062,                 2.9411,                 2.2075,                0.00643,                0.19195,                0.00579,                0.00125,                 4.2545,                  3.106,                 2.3045,                0.09812,                0.09812,                0.09812
                     46,                 4.1274,                 2.8706,                 2.2229,                0.00738,                0.21827,                0.00709,                0.00166,                 4.1771,                 3.2395,                 2.2438,               0.098035,               0.098035,               0.098035
                     47,                 4.0956,                 2.9348,                 2.1801,                0.00652,                0.18421,                0.00453,                 0.0012,                 4.1563,                 3.2488,                 2.2099,               0.097947,               0.097947,               0.097947
                     48,                  4.085,                 3.0105,                 2.1243,                0.00598,                0.08978,                0.00461,                0.00113,                 4.2575,                  3.648,                 2.2369,               0.097857,               0.097857,               0.097857
                     49,                 4.1044,                 2.8952,                 2.1779,                0.00303,                0.09443,                0.00202,                0.00047,                 4.3091,                 3.5854,                  2.309,               0.097766,               0.097766,               0.097766
