                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3329,                 31.647,                 2.8695,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                 4.2768,                 4.0619,                 2.4264,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.2454,                 3.4253,                 2.2365,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.3536,                 3.1684,                 2.3266,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,               0.025299,              0.0082993,              0.0082993
                      5,                 4.3004,                 3.1627,                 2.2547,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.2984,                  3.297,                 2.2839,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.2595,                 3.0368,                 2.2635,                0.00015,                0.00464,                  8e-05,                  3e-05,                    nan,                    nan,                    nan,              0.0099965,              0.0099965,              0.0099965
                      8,                 4.2478,                 3.0908,                 2.2099,                0.00399,                0.11146,                0.00233,                0.00063,                 4.2958,                 7.2067,                 2.1828,              0.0099952,              0.0099952,              0.0099952
                      9,                  4.257,                 2.9788,                 2.2027,                0.00202,                 0.0387,                0.00108,                0.00026,                 4.2797,                 5.3748,                 2.1841,              0.0099937,              0.0099937,              0.0099937
                     10,                 4.2553,                 2.9628,                 2.2454,                 0.0022,                0.01238,                0.00111,                0.00037,                 4.4714,                 5.8073,                  2.292,              0.0099921,              0.0099921,              0.0099921
                     11,                 4.2497,                 2.9708,                 2.2653,                0.00362,                0.10372,                0.00216,                0.00051,                 4.2135,                 5.9432,                 2.2486,              0.0099902,              0.0099902,              0.0099902
                     12,                 4.2111,                 3.0866,                 2.2273,                0.00624,                0.18885,                0.00459,                 0.0012,                 4.3551,                 3.4752,                 2.2526,              0.0099882,              0.0099882,              0.0099882
                     13,                 4.1086,                 2.9726,                 2.2277,                0.00532,                0.16409,                0.00621,                0.00149,                 4.3003,                 3.6761,                 2.2603,              0.0099859,              0.0099859,              0.0099859
