                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.3561,                 9.7325,                 3.0135,                0.00174,                0.05418,                0.00345,                0.00148,                 4.1797,                 6.0842,                 2.4145,                  0.082,                  0.002,                  0.002
                      2,                 4.0934,                 5.1497,                 2.4865,                0.05568,                0.04644,                0.01768,                0.00529,                 3.7387,                  4.411,                 2.1552,                 0.0631,                 0.0041,                 0.0041
                      3,                  3.841,                 3.9189,                  2.161,                 0.0047,                0.12848,                0.00253,                 0.0006,                 4.1715,                 14.648,                 2.2572,                 0.0442,              0.0061998,              0.0061998
                      4,                 3.6839,                 3.5256,                 2.0564,                0.06903,                0.09598,                0.02551,                0.00591,                 3.5955,                 28.229,                 1.9424,               0.025299,              0.0082993,              0.0082993
                      5,                 3.5753,                 3.4548,                 1.9837,                0.00602,                0.18731,                0.00823,                0.00343,                 3.4369,                 3.3915,                 1.9145,              0.0099984,              0.0099984,              0.0099984
                      6,                 3.5294,                 3.7638,                 2.0334,                0.09001,                0.10372,                 0.0418,                0.01301,                 3.1997,                  20.72,                  1.842,              0.0099976,              0.0099976,              0.0099976
                      7,                 3.3746,                 2.9684,                 1.9608,                0.17771,                0.08978,                0.04983,                0.01334,                 3.4574,                 17.706,                 2.1899,              0.0099965,              0.0099965,              0.0099965
                      8,                  3.381,                 3.1185,                 1.9348,                 0.0398,                 0.0743,                0.01253,                 0.0038,                 3.7102,                 26.884,                 2.4196,              0.0099952,              0.0099952,              0.0099952
                      9,                 3.4267,                  2.947,                 1.9142,                0.08642,                0.09288,                0.03427,                0.01089,                 3.7432,                 21.102,                 2.3131,              0.0099937,              0.0099937,              0.0099937
                     10,                 3.2898,                 2.7394,                 1.8664,                0.02777,                 0.0418,                0.01203,                0.00444,                 3.7051,                 6.1673,                 2.2022,              0.0099921,              0.0099921,              0.0099921
                     11,                 3.3237,                  2.645,                 1.9111,                0.13811,                0.05882,                0.03257,                0.01052,                 3.3036,                 5.9056,                 1.9679,              0.0099902,              0.0099902,              0.0099902
                     12,                 3.3747,                 2.7598,                 1.9208,                0.01937,                 0.0031,                0.00088,                0.00033,                 4.0603,                 9.3531,                 2.8466,              0.0099882,              0.0099882,              0.0099882
                     13,                   3.25,                 2.6175,                 1.8971,                0.06805,                0.01548,                0.00672,                0.00194,                 3.7269,                 4.5024,                 2.4383,              0.0099859,              0.0099859,              0.0099859
                     14,                 3.2838,                 2.6128,                 1.9806,                0.01075,                0.01238,                0.00644,                0.00149,                 3.8586,                 9.0555,                 2.6436,              0.0099835,              0.0099835,              0.0099835
                     15,                 3.2601,                 2.5885,                 1.8794,                0.13475,                 0.0031,                0.00368,                0.00184,                 3.9937,                 9.8391,                 2.8803,              0.0099809,              0.0099809,              0.0099809
                     16,                 3.2615,                 2.6141,                 1.8413,                0.02103,                0.01393,                0.00633,                0.00265,                 3.9094,                 6.3484,                 2.9679,               0.009978,               0.009978,               0.009978
                     17,                 3.1681,                 2.5184,                 1.8044,                0.01017,                0.00929,                0.00126,                 0.0005,                  3.958,                 11.682,                 2.6969,               0.009975,               0.009975,               0.009975
                     18,                 3.1884,                 2.5354,                 1.8531,                0.14874,                0.04489,                0.02117,                0.00616,                 3.6492,                   6.54,                 2.6913,              0.0099718,              0.0099718,              0.0099718
                     19,                 3.1581,                 2.5597,                  1.853,                 0.1178,                0.04489,                0.02299,                0.00782,                 3.7194,                 6.7897,                  2.835,              0.0099684,              0.0099684,              0.0099684
                     20,                 3.1574,                 2.4889,                 1.8245,                0.07572,                0.05418,                0.02566,                0.00867,                  3.473,                 6.8139,                 2.3247,              0.0099648,              0.0099648,              0.0099648
                     21,                 3.1034,                 2.4593,                 1.8201,                 0.0528,                0.06192,                0.01964,                0.00428,                 3.5888,                 6.5988,                 2.2106,               0.009961,               0.009961,               0.009961
                     22,                 3.0856,                 2.4131,                 1.7857,                0.02758,                0.05418,                0.00692,                0.00193,                  3.967,                 9.1989,                 2.5296,               0.009957,               0.009957,               0.009957
                     23,                 3.1623,                 2.4307,                 1.7926,                0.03894,                0.04334,                0.00781,                0.00191,                 3.7859,                 5.8603,                 2.1216,              0.0099528,              0.0099528,              0.0099528
                     24,                 3.1178,                 2.4276,                  1.786,                0.06883,                0.06037,                0.01567,                 0.0043,                 3.5798,                 4.5364,                  2.035,              0.0099484,              0.0099484,              0.0099484
                     25,                 3.0516,                 2.4009,                 1.7809,                0.04902,                0.05418,                0.00954,                 0.0026,                 3.7867,                 6.4605,                 2.2458,              0.0099438,              0.0099438,              0.0099438
                     26,                 3.1118,                 2.4746,                 1.7811,                0.02378,                0.04799,                0.00682,                0.00217,                 3.6635,                 9.0995,                 2.2572,              0.0099391,              0.0099391,              0.0099391
                     27,                  3.024,                  2.373,                 1.7558,                0.08196,                0.05728,                0.02623,                0.01009,                 3.4729,                 5.9688,                 2.0952,              0.0099341,              0.0099341,              0.0099341
                     28,                 3.0994,                 2.4137,                 1.7812,                0.11731,                0.05882,                0.02769,                0.00907,                 3.5044,                 3.9341,                 2.0645,              0.0099289,              0.0099289,              0.0099289
                     29,                 3.0737,                 2.4313,                 1.8007,                0.07679,                0.04025,                0.01663,                0.00679,                 3.6397,                  4.709,                 2.1769,              0.0099236,              0.0099236,              0.0099236
