                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.5081,                 39.088,                 3.5348,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                  0.082,                  0.002,                  0.002
                      2,                  4.661,                 5.4751,                 4.0184,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0631,                 0.0041,                 0.0041
                      3,                 4.5094,                 3.8328,                 3.5222,                      0,                      0,                      0,                      0,                    nan,                    nan,                    nan,                 0.0442,              0.0061998,              0.0061998
                      4,                 4.5545,                 3.8211,                 3.1218,                  5e-05,                0.00155,                  3e-05,                      0,                    nan,                    nan,                    nan,               0.025299,              0.0082993,              0.0082993
                      5,                 4.5386,                 3.6033,                 3.1385,                0.00025,                0.00774,                0.00013,                  3e-05,                      0,                    inf,                      0,              0.0099984,              0.0099984,              0.0099984
                      6,                 4.5838,                 3.7533,                 2.8696,                 0.0003,                0.00929,                0.00015,                  3e-05,                    nan,                    nan,                    nan,              0.0099976,              0.0099976,              0.0099976
                      7,                 4.6099,                 3.6377,                  2.843,                0.00045,                0.01393,                0.00023,                  8e-05,                      0,                    inf,                      0,              0.0099965,              0.0099965,              0.0099965
                      8,                 4.5536,                 3.5371,                  2.732,                0.00045,                0.01393,                0.00023,                  8e-05,                 4.7571,                    inf,                 22.268,              0.0099952,              0.0099952,              0.0099952
                      9,                 4.5948,                 3.4388,                 2.7423,                0.00073,                 0.0031,                0.00037,                  4e-05,                      0,                0.45767,                      0,              0.0099937,              0.0099937,              0.0099937
                     10,                 4.5221,                 3.4147,                 2.7486,                0.00039,                0.00619,                0.00013,                  3e-05,                 5.3205,                 47.661,                 57.483,              0.0099921,              0.0099921,              0.0099921
                     11,                 4.6209,                 3.4653,                 2.8392,                0.00039,                0.00619,                0.00013,                  3e-05,                 5.0632,                  5.948,                 98.454,              0.0099902,              0.0099902,              0.0099902
                     12,                 4.5758,                 3.8572,                 2.9198,                0.00037,                0.00774,                 0.0009,                0.00014,                 4.8856,                 5.9424,                 136.49,              0.0099882,              0.0099882,              0.0099882
                     13,                 4.5629,                 4.4751,                 2.9644,                0.00035,                0.00619,                0.00067,                 0.0002,                 4.8827,                 10.507,                 123.12,              0.0099859,              0.0099859,              0.0099859
                     14,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099835,              0.0099835,              0.0099835
                     15,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099809,              0.0099809,              0.0099809
                     16,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,               0.009978,               0.009978,               0.009978
                     17,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,               0.009975,               0.009975,               0.009975
                     18,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099718,              0.0099718,              0.0099718
                     19,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099684,              0.0099684,              0.0099684
                     20,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099648,              0.0099648,              0.0099648
                     21,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,               0.009961,               0.009961,               0.009961
                     22,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,               0.009957,               0.009957,               0.009957
                     23,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099528,              0.0099528,              0.0099528
                     24,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099484,              0.0099484,              0.0099484
                     25,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099438,              0.0099438,              0.0099438
                     26,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099391,              0.0099391,              0.0099391
                     27,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099341,              0.0099341,              0.0099341
                     28,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099289,              0.0099289,              0.0099289
                     29,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099236,              0.0099236,              0.0099236
                     30,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099181,              0.0099181,              0.0099181
                     31,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099123,              0.0099123,              0.0099123
                     32,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099064,              0.0099064,              0.0099064
                     33,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0099003,              0.0099003,              0.0099003
                     34,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,               0.009894,               0.009894,               0.009894
                     35,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098875,              0.0098875,              0.0098875
                     36,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098808,              0.0098808,              0.0098808
                     37,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098739,              0.0098739,              0.0098739
                     38,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098668,              0.0098668,              0.0098668
                     39,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098596,              0.0098596,              0.0098596
                     40,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098521,              0.0098521,              0.0098521
                     41,                    nan,                    nan,                    nan,                0.00035,                0.00619,                0.00018,                  4e-05,                    nan,                    nan,                    nan,              0.0098445,              0.0098445,              0.0098445
